           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
             -110              100              330         0.369068         -1.35942          5.39716         -6.81327        0.0803804         0.802861
             -110              100              335         0.129231         -1.38416          4.12296         -7.68289         0.214942         0.790482
             -110              100              340        -0.109056         -1.36675          2.70113         -8.31111         0.347803         0.754858
             -110              100              345        -0.338457         -1.30839           1.1773         -8.67387         0.474643          0.69617
             -110              100              350        -0.552001         -1.21159         -0.39875          -8.7558         0.591175         0.615405
             -110              100              355        -0.743303         -1.08005         -1.97469         -8.55096         0.693302         0.514349
             -110              100              360        -0.906765        -0.918544         -3.49745         -8.06312         0.777275         0.395553
             -110              100              365         -1.03777        -0.732744         -4.91508         -7.30583         0.839833         0.262268
             -110              100              370          -1.1328        -0.529037         -6.17861         -6.30206         0.878346         0.118353
             -110              100              375         -1.18958        -0.314299         -7.24373         -5.08358         0.890928       -0.0318456
             -110              100              380          -1.2071       -0.0956576          -8.0725         -3.68988         0.876526        -0.183633
             -110              100              385         -1.18565         0.119744         -8.63472         -2.16698         0.834987         -0.33213
             -110              100              390         -1.12681         0.324987          -8.9091        -0.565829         0.767083        -0.472435
             -110              100              395         -1.03336         0.513615         -8.88417           1.0594          0.67451        -0.599806
             -110              100              400        -0.909187         0.679834         -8.55877           2.6532         0.559856        -0.709831
             -110              100              405        -0.759113         0.818708         -7.94219          4.16064         0.426526        -0.798597
             -110              100              410        -0.588752         0.926309         -7.05403          5.52936         0.278635        -0.862843
             -110              100              415        -0.404282         0.999842         -5.92352          6.71141         0.120882        -0.900086
             -110              100              420        -0.212236          1.03772         -4.58867          7.66506       -0.0416144        -0.908735
             -110              100              425        -0.019267           1.0396         -3.09496          8.35627        -0.203481        -0.888165
             -110              100              430         0.168077          1.00636          -1.4938          8.76005        -0.359284         -0.83875
             -110              100              435         0.343583         0.940102         0.159298          8.86136         -0.50373        -0.761875
             -110              100              440         0.501579         0.843975           1.8066          8.65579        -0.631846        -0.659903
             -110              100              445         0.637126          0.72211          3.39026          8.14976        -0.739173        -0.536101
             -110              100              450         0.746173         0.579437           4.8544          7.36042        -0.821934        -0.394539
             -110              100              455         0.825687         0.421496          6.14708          6.31507        -0.877175        -0.239955
             -110              100              460         0.873736         0.254235          7.22227          5.05026        -0.902887         -0.07759
             -110              100              465         0.889541         0.083787           8.0415          3.61055        -0.898088        0.0869928
             -110              100              470         0.873478        -0.083749          8.57534          2.04691        -0.862867         0.248112
             -110              100              475         0.827042        -0.242526          8.80449         0.414932          -0.7984          0.40017
             -110              100              480         0.752774        -0.387154          8.72059         -1.22716         -0.70691         0.537858
             -110              100              485         0.654149        -0.512877          8.32653         -2.82059        -0.591594         0.656353
             -110              100              490         0.535427        -0.615742          7.63643         -4.30822        -0.456521         0.751494
             -110              100              495         0.401485        -0.692716           6.6752          -5.6366        -0.306481         0.819944
             -110              100              500          0.25763        -0.741785          5.47763         -6.75798        -0.146818         0.859321
             -105              100                0          4.51234          1.56015         -7.53461          8.57302        -0.188255         0.056245
             -105              100                5          4.44588          1.46355         -7.32834          8.26191        0.0166454       -0.0009531
             -105              100               10          4.33892           1.3686         -7.12612          7.96081         0.210806       -0.0559886
             -105              100               15          4.18039          1.27731         -6.91938          7.67638         0.374522        -0.107626
             -105              100               20          3.99067          1.18823          -6.7099          7.40202          0.51982        -0.157207
             -105              100               25          3.77082          1.10379         -6.47369          7.14566          0.62292        -0.203117
             -105              100               30          3.53579          1.02169         -6.22402          6.89836         0.704755        -0.247177
             -105              100               35          3.29396         0.944414          -5.9275          6.66826         0.748145        -0.287495
             -105              100               40          3.04929         0.869139         -5.61155          6.44529         0.775587        -0.326262
             -105              100               45          2.81473         0.798192         -5.23589          6.23726         0.775591        -0.361313
             -105              100               50          2.58356         0.728699         -4.84019          6.03425         0.766386        -0.395116
             -105              100               55          2.37246         0.662389         -4.37932          5.84229         0.741505         -0.42532
             -105              100               60          2.16668         0.596923         -3.90118          5.65326         0.712472        -0.454572
             -105              100               65          1.98537         0.532907           -3.358          5.46957         0.677209        -0.480391
             -105              100               70          1.80898         0.469182         -2.80175          5.28695         0.640691        -0.505519
             -105              100               75          1.65735         0.404622         -2.18439          5.10188         0.604556        -0.527403
             -105              100               80          1.50928         0.339942         -1.55825          4.91647         0.568475         -0.54882
             -105              100               85           1.3833         0.271624        -0.877563          4.71842         0.537252        -0.567244
             -105              100               90          1.25933         0.202972        -0.191892          4.51923         0.506473        -0.585395
             -105              100               95           1.1526         0.127401         0.539571          4.29455         0.370773        -0.449929
             -105              100              100          1.04662        0.0515263          1.27304          4.06876         0.230488        -0.307748
             -105              100              105          1.05771        -0.135747           2.0598          3.77552        0.0973619        -0.165716
             -105              100              110          1.03846        -0.325261          2.79266          3.33289        0.0782716        -0.171987
             -105              100              115         0.988278        -0.511982          3.44373          2.75195        0.0594311        -0.173119
             -105              100              120         0.907434        -0.690733          3.98714          2.04897         0.042051        -0.169512
             -105              100              125         0.797091        -0.856343          4.40004          1.24503        0.0272334        -0.161783
             -105              100              130          0.65929         -1.00381          4.66345         0.365381        0.0159228        -0.150749
             -105              100              135         0.496947         -1.12844          4.76307        -0.561305         0.008862        -0.137398
             -105              100              140         0.313791         -1.22602          4.68985         -1.50383       0.00655415        -0.122854
             -105              100              145         0.114287         -1.29296          4.44054         -2.42951       0.00923337         -0.10834
             -105              100              150       -0.0964675         -1.32642          4.01791         -3.30522        0.0168446       -0.0951145
             -105              100              155        -0.312872         -1.32443          3.43085         -4.09859        0.0290355       -0.0844236
             -105              100              160        -0.528982         -1.28601          2.69426         -4.77911         0.045154       -0.0774399
             -105              100              165        -0.738666         -1.21117          1.82869         -5.31926        0.0642656       -0.0751977
             -105              100              170        -0.935796         -1.10101         0.859828         -5.69552        0.0851878       -0.0785382
             -105              100              175         -1.11443        -0.957696        -0.182286         -5.88931         0.106531       -0.0880587
             -105              100              180         -1.26901        -0.784419         -1.26414         -5.88779         0.126751        -0.104066
             -105              100              185         -1.39452        -0.585344         -2.34979         -5.68444         0.144212        -0.126537
             -105              100              190         -1.48669        -0.365508         -3.40207         -5.27949         0.157258        -0.155101
             -105              100              195         -1.54212        -0.130679         -4.38381         -4.68008         0.164299         -0.18903
             -105              100              200         -1.55842         0.112791          -5.2591         -3.90023         0.163876        -0.227244
             -105              100              205         -1.53431         0.358158         -5.99462         -2.96054         0.154747        -0.268337
             -105              100              210          -1.4697         0.598479         -6.56082         -1.88765         0.135961        -0.310618
             -105              100              215         -1.36567         0.826824         -6.93307        -0.713526         0.106921        -0.352158
             -105              100              220         -1.22453          1.03649         -7.09263         0.525495        0.0674369        -0.390863
             -105              100              225         -1.04972          1.22123         -7.02745          1.78985        0.0177629        -0.424555
             -105              100              230         -0.84575          1.37541         -6.73283          3.03802       -0.0413771        -0.451057
             -105              100              235         -0.61807          1.49428         -6.21168           4.2279        -0.108784        -0.468286
             -105              100              240        -0.372917          1.57405         -5.47476          5.31823        -0.182806        -0.474354
             -105              100              245        -0.117135          1.61206          -4.5404          6.27001        -0.261369        -0.467658
             -105              100              250         0.142035          1.60691         -3.43416          7.04792        -0.342034        -0.446967
             -105              100              255         0.397174          1.55846         -2.18807          7.62161        -0.422072        -0.411499
             -105              100              260          0.64092          1.46789        -0.839768          7.96688        -0.498559        -0.360986
             -105              100              265         0.866201          1.33769         0.568745          8.06666        -0.568469        -0.295719
             -105              100              270          1.06645          1.17153          1.99234          7.91174        -0.628795        -0.216575
             -105              100              275          1.23585         0.974241           3.3843          7.50133        -0.676673        -0.125016
             -105              100              280          1.36945         0.751599          4.69787          6.84323         -0.70949       -0.0230731
             -105              100              285          1.46344          0.51018          5.88787           5.9538        -0.725007        0.0866948
             -105              100              290          1.51517         0.257159          6.91229          4.85752        -0.721466         0.201274
             -105              100              295          1.52276      1.40592e-05           7.7312          3.58424        -0.697416         0.317249
             -105              100              300          1.48676        -0.253341          8.31509          2.17576        -0.652578         0.430902
             -105              100              305          1.40858        -0.495361          8.64025         0.676385        -0.587156         0.538434
             -105              100              310          1.29095         -0.71888          8.69131        -0.865708        -0.502092         0.636047
             -105              100              315          1.13767        -0.917108          8.46026         -2.39931        -0.398974         0.719982
             -105              100              320         0.953986         -1.08449          7.95221         -3.87338        -0.280339         0.786943
             -105              100              325         0.745891         -1.21632          7.17996         -5.23801        -0.149247         0.833994
             -105              100              330         0.520082         -1.30905          6.16556         -6.44619      -0.00933465         0.858749
             -105              100              335         0.283757          -1.3604           4.9397         -7.45556           0.1353          0.85949
             -105              100              340        0.0443835         -1.36942          3.54077         -8.22989         0.280229         0.835252
             -105              100              345        -0.190551         -1.33654          2.01365         -8.74048         0.420841         0.785887
             -105              100              350        -0.413788         -1.26351         0.408265         -8.96729         0.552494         0.712107
             -105              100              355        -0.618533         -1.15338         -1.22208         -8.89974         0.670692          0.61548
             -105              100              360        -0.798671         -1.01032         -2.82253         -8.53722         0.771252         0.498416
             -105              100              365        -0.948975        -0.839547         -4.33858         -7.88927         0.850456         0.364099
             -105              100              370         -1.06527        -0.647081         -5.71799         -6.97539         0.905208         0.216399
             -105              100              375         -1.14453         -0.43957         -6.91263         -5.82448         0.933161          0.05976
             -105              100              380         -1.18504        -0.224053         -7.88029         -4.47395         0.932823        -0.100947
             -105              100              385         -1.18635      -0.00771112         -8.58619         -2.96851         0.903631        -0.260587
             -105              100              390         -1.14933         0.202374         -9.00431         -1.35868            0.846        -0.413935
             -105              100              395          -1.0761         0.399454         -9.11842         0.300946         0.761329        -0.555863
             -105              100              400        -0.969978         0.577343          -8.9228          1.95355         0.651977        -0.681527
             -105              100              405        -0.835288          0.73062         -8.42252           3.5421           0.5212        -0.786545
             -105              100              410        -0.677251         0.854798         -7.63339          5.01136          0.37305        -0.867163
             -105              100              415        -0.501762         0.946471         -6.58149          6.30991         0.212248        -0.920405
             -105              100              420        -0.315191          1.00341         -5.30234          7.39195        0.0440242        -0.944195
             -105              100              425        -0.124148          1.02461         -3.83975          8.21905        -0.126053        -0.937445
             -105              100              430         0.064744          1.01034         -2.24428          8.76154        -0.292278        -0.900114
             -105              100              435         0.245086         0.962065        -0.571516          8.99967        -0.449011        -0.833232
             -105              100              440         0.410917         0.882401          1.11991          8.92438        -0.590877        -0.738864
             -105              100              445         0.556919         0.774995          2.77041          8.53771        -0.712968        -0.620065
             -105              100              450          0.67859         0.644379          4.32156          7.85283        -0.811029        -0.480776
             -105              100              455         0.772389         0.495792          5.71824           6.8936        -0.881613        -0.325695
             -105              100              460          0.83584         0.334977          6.91064          5.69379        -0.922216        -0.160113
             -105              100              465         0.867599         0.167976           7.8561          4.29593        -0.931381        0.0102652
             -105              100              470         0.867484      0.000895534          8.52068          2.74979        -0.908758         0.179533
             -105              100              475          0.83645        -0.160306          8.88051          1.11063        -0.855127         0.341793
             -105              100              480         0.776538        -0.310033          8.92263        -0.562794        -0.772383         0.491367
             -105              100              485         0.690778        -0.443246          8.64557         -2.21034        -0.663469         0.623011
             -105              100              490         0.583054        -0.555628          8.05946         -3.77269        -0.532277         0.732109
             -105              100              495         0.457948        -0.643735          7.18569         -5.19352        -0.383509         0.814841
             -105              100              500         0.320553        -0.705098          6.05616         -6.42159         -0.22251          0.86834
             -100              100                0          4.14624          1.51499         -9.45094          8.31823        -0.210986         0.059732
             -100              100                5          4.09462          1.41529         -9.20035          8.01894       -0.0630871       0.00847536
             -100              100               10          4.00634          1.31829         -8.94226          7.73141        0.0776267       -0.0403691
             -100              100               15          3.86954           1.2266         -8.66555           7.4633         0.197368        -0.085504
             -100              100               20          3.70339          1.13813         -8.37757          7.20694         0.304422        -0.128395
             -100              100               25          3.50619          1.05604         -8.05504          6.97158          0.38162        -0.167454
             -100              100               30          3.29333         0.977152         -7.71511           6.7468         0.443775        -0.204582
             -100              100               35          3.07074         0.904784          -7.3263           6.5424         0.478086        -0.237986
             -100              100               40          2.84411         0.835118         -6.91722          6.34644         0.500848        -0.269845
             -100              100               45          2.62484         0.771393         -6.44976           6.1688         0.503384        -0.298119
             -100              100               50          2.40803         0.709661         -5.96271          5.99731         0.499132         -0.32519
             -100              100               55          2.20978         0.652582         -5.41316          5.84041         0.483136        -0.348816
             -100              100               60          2.01645         0.596735         -4.84706          5.68738          0.46403        -0.371529
             -100              100               65          1.84741         0.543582         -4.21861          5.54335         0.440055        -0.390881
             -100              100               70          1.68326         0.490971         -3.57762          5.40113           0.4151        -0.409556
             -100              100               75          1.54468         0.438466         -2.87735          5.26012         0.390043        -0.424853
             -100              100               80          1.40977         0.385976         -2.16855          5.11927         0.364971        -0.439665
             -100              100               85           1.2983         0.330403         -1.40556          4.96932         0.343031        -0.451019
             -100              100               90          1.18896         0.274548        -0.637612          4.81854         0.321378        -0.462057
             -100              100               95          1.09835         0.211878         0.177787          4.64542         0.234455        -0.352716
             -100              100              100          1.00856          0.14891         0.995261          4.47133          0.14468        -0.238112
             -100              100              105          1.04133       -0.0311319           1.8611          4.23006        0.0600445        -0.122624
             -100              100              110          1.04507        -0.217254           2.6821          3.82541        0.0475124        -0.121715
             -100              100              115          1.01846        -0.404694          3.42787          3.26688         0.035977        -0.116769
             -100              100              120         0.961001        -0.588406          4.06975          2.56959        0.0264927        -0.108229
             -100              100              125         0.873072        -0.763195          4.58193          1.75398        0.0200124       -0.0967284
             -100              100              130         0.755939        -0.923887          4.94234         0.845141          0.01734       -0.0830914
             -100              100              135         0.611779         -1.06547          5.13357        -0.127843        0.0190858       -0.0682945
             -100              100              140         0.443649         -1.18328          5.14357         -1.13284        0.0256314       -0.0534404
             -100              100              145         0.255431         -1.27314          4.96623         -2.13569        0.0371002       -0.0397242
             -100              100              150        0.0517508         -1.33153          4.60174         -3.10131        0.0533315       -0.0283764
             -100              100              155        -0.162133         -1.35571          4.05677         -3.99491         0.073872       -0.0206094
             -100              100              160        -0.380468         -1.34387          3.34443         -4.78318         0.097977       -0.0175588
             -100              100              165        -0.597174         -1.29519          2.48397         -5.43547         0.124621       -0.0202236
             -100              100              170        -0.806009         -1.20989          1.50035         -5.92492          0.15253       -0.0294079
             -100              100              175         -1.00077         -1.08932         0.423488         -6.22948         0.180217       -0.0456662
             -100              100              180         -1.17547        -0.935909        -0.712615         -6.33281         0.206041       -0.0692548
             -100              100              185         -1.32456        -0.753123         -1.87092         -6.22498         0.228266        -0.100094
             -100              100              190         -1.44311        -0.545419         -3.01255         -5.90301         0.245138        -0.137745
             -100              100              195         -1.52695         -0.31811         -4.09805         -5.37116         0.254959        -0.181395
             -100              100              200         -1.57285        -0.077235         -5.08874         -4.64093         0.256169        -0.229864
             -100              100              205         -1.57866         0.170623         -5.94807         -3.73092         0.247429        -0.281625
             -100              100              210         -1.54337         0.418522         -6.64294         -2.66634           0.2277        -0.334845
             -100              100              215          -1.4672         0.659377         -7.14492         -1.47837         0.196309        -0.387432
             -100              100              220         -1.35159         0.886169         -7.43134        -0.203198         0.153009         -0.43711
             -100              100              225         -1.19922          1.09218         -7.48626          1.11904        0.0980227        -0.481496
             -100              100              230         -1.01389          1.27121         -7.30114          2.44556         0.032071        -0.518196
             -100              100              235        -0.800498          1.41777         -6.87539          3.73233       -0.0436202        -0.544896
             -100              100              240        -0.564837          1.52729         -6.21654          4.93553        -0.127332        -0.559473
             -100              100              245         -0.31346          1.59626         -5.34026          6.01308        -0.216886        -0.560091
             -100              100              250       -0.0534774          1.62237         -4.26994          6.92606        -0.309694        -0.545292
             -100              100              255         0.207665          1.60458         -3.03619           7.6402         -0.40284        -0.514085
             -100              100              260         0.462417          1.54318         -1.67584          8.12712        -0.493173        -0.466015
             -100              100              265         0.703364          1.43982        -0.230928          8.36546        -0.577402        -0.401223
             -100              100              270         0.923465          1.29742          1.25267          8.34176        -0.652226        -0.320472
             -100              100              275          1.11628          1.12014          2.72672          8.05111        -0.714459        -0.225161
             -100              100              280          1.27617         0.913207          4.14221          7.49753         -0.76115        -0.117313
             -100              100              285          1.39851           0.6828          5.45107          6.69397        -0.789714      0.000468258
             -100              100              290          1.47981         0.435828          6.60779          5.66213        -0.798053         0.125062
             -100              100              295          1.51732         0.179596          7.56862          4.42932         -0.78436         0.252907
             -100              100              300          1.51067        -0.077864          8.29952          3.03618        -0.748067         0.380033
             -100              100              305          1.46044          -0.3288          8.77224          1.52634        -0.689108         0.502352
             -100              100              310          1.36856         -0.56569          8.96683        -0.051823        -0.608205         0.615732
             -100              100              315          1.23806        -0.781278          8.87068         -1.64625        -0.506765         0.716042
             -100              100              320          1.07364        -0.969384          8.48468         -3.20392        -0.387232         0.799567
             -100              100              325         0.880779          -1.1246          7.81778         -4.67235         -0.25264         0.862947
             -100              100              330         0.665817         -1.24263          6.88869         -6.00133        -0.106666         0.903362
             -100              100              335         0.435744         -1.32038          5.72537         -7.14467        0.0464763          0.91866
             -100              100              340         0.197962         -1.35607          4.36422          -8.0619         0.202166         0.907469
             -100              100              345        -0.039963         -1.34933          2.84895         -8.71976         0.355529         0.869268
             -100              100              350        -0.270548         -1.30114          1.22912          -9.0935         0.501601         0.804439
             -100              100              355        -0.486645          -1.2138        -0.441445         -9.16781         0.635504         0.714286
             -100              100              360        -0.681674         -1.09088         -2.10651         -8.93753         0.752624         0.601012
             -100              100              365        -0.849834        -0.937042          -3.7094         -8.40794         0.848783         0.467677
             -100              100              370        -0.986301        -0.757892         -5.19497         -7.59475         0.920405         0.318112
             -100              100              375         -1.08736        -0.559785         -6.51154         -6.52364          0.96466         0.156804
             -100              100              380         -1.15054        -0.349594         -7.61282         -5.22953         0.979584       -0.0112472
             -100              100              385         -1.17467        -0.134478         -8.45957         -3.75537         0.964169        -0.180693
             -100              100              390         -1.15989        0.0783776         -9.02108         -2.15081         0.918425        -0.346016
             -100              100              395         -1.10765         0.281994         -9.27637        -0.470433         0.843404        -0.501732
             -100              100              400         -1.02061         0.469837         -9.21501          1.22807         0.741184        -0.642578
             -100              100              405        -0.902596         0.636046         -8.83766          2.88596         0.614816        -0.763707
             -100              100              410        -0.758362         0.775606         -8.15608          4.44551         0.468234        -0.860873
             -100              100              415        -0.593476         0.884521         -7.19289          5.85207         0.306127        -0.930592
             -100              100              420        -0.414086         0.959933         -5.98076          7.05605          0.13379        -0.970279
             -100              100              425        -0.226706           1.0002         -4.56144          8.01476       -0.0430619        -0.978356
             -100              100              430       -0.0379747          1.00492         -2.98424          8.69398        -0.218487        -0.954334
             -100              100              435         0.145572         0.974958         -1.30437          9.06922        -0.386531        -0.898835
             -100              100              440         0.317731         0.912349         0.419039          9.12673        -0.541443        -0.813587
             -100              100              445         0.472847         0.820226          2.12503          8.86404        -0.677878        -0.701378
             -100              100              450         0.606001         0.702687          3.75302          8.29012        -0.791105        -0.565971
             -100              100              455         0.713168         0.564626          5.24499          7.42512        -0.877177        -0.411974
             -100              100              460         0.791346          0.41154          6.54761          6.29974        -0.933086        -0.244682
             -100              100              465         0.838638         0.249327          7.61421          4.95411        -0.956877       -0.0698919
             -100              100              470           0.8543        0.0840599          8.40649          3.43646        -0.947732         0.106302
             -100              100              475         0.838743       -0.0782388          8.89601          1.80132        -0.906005         0.277735
             -100              100              480         0.793492        -0.231812          9.06522         0.107574        -0.833218         0.438388
             -100              100              485          0.72111        -0.371366          8.90822         -1.58361        -0.732015         0.582614
             -100              100              490         0.625077        -0.492262          8.43095         -3.21109        -0.606065         0.705349
             -100              100              495         0.509644        -0.590665          7.65108         -4.71596        -0.459938         0.802295
             -100              100              500         0.379661         -0.66367          6.59736         -6.04373        -0.298938         0.870091
              -95              100                0          3.74809          1.44171         -11.2902          7.96525        -0.234077        0.0584366
              -95              100                5          3.71086          1.33948         -10.9985          7.68054        -0.139304        0.0140685
              -95              100               10          3.63977          1.24111         -10.6895           7.4093       -0.0488965       -0.0276715
              -95              100               15           3.5226          1.14985         -10.3494          7.16028        0.0284145       -0.0654395
              -95              100               20          3.37755          1.06289         -9.99031          6.92471        0.0978023        -0.100805
              -95              100               25          3.20106         0.984196         -9.58887           6.7132         0.148305        -0.132252
              -95              100               30          3.00873         0.909674         -9.16606          6.51383         0.189291        -0.161724
              -95              100               35          2.80473         0.843539         -8.69154          6.33812         0.212634        -0.187569
              -95              100               40          2.59589         0.780884         -8.19558          6.17223         0.228657         -0.21191
              -95              100               45          2.39258         0.725952         -7.64179          6.02818         0.232003        -0.232887
              -95              100               50          2.19113         0.673613         -7.06861          5.89146         0.231093        -0.252736
              -95              100               55          2.00737         0.627557         -6.43521          5.77311         0.222963        -0.269393
              -95              100               60          1.82831         0.583166         -5.78587          5.65962          0.21292        -0.285204
              -95              100               65          1.67377         0.542866         -5.07683           5.5591         0.199864        -0.297822
              -95              100               70          1.52418         0.503389         -4.35578          5.46119         0.186201        -0.309798
              -95              100               75          1.40121         0.465093         -3.57748          5.36858         0.172207        -0.318358
              -95              100               80          1.28206         0.426966         -2.79094          5.27673         0.158165        -0.326426
              -95              100               85           1.1878         0.386442         -1.95083          5.17986         0.145525        -0.330642
              -95              100               90          1.09582         0.345698         -1.10583          5.08254         0.133014        -0.334505
              -95              100               95          1.02411         0.298359        -0.211931           4.9668        0.0955695        -0.252299
              -95              100              100         0.953287         0.250732         0.684106          4.85026        0.0570348         -0.16633
              -95              100              105          1.00865        0.0813293          1.62332          4.66824        0.0214306       -0.0784205
              -95              100              110          1.03682       -0.0981848          2.52808          4.30993        0.0150546       -0.0703012
              -95              100              115          1.03574        -0.283405           3.3657          3.78302        0.0103909       -0.0592289
              -95              100              120          1.00408          -0.4695          4.10493          3.10123       0.00834246       -0.0456654
              -95              100              125         0.941387        -0.651326          4.71709          2.28398       0.00971661       -0.0302441
              -95              100              130         0.848062        -0.823596          5.17708          1.35593          0.01519       -0.0137722
              -95              100              135         0.725463        -0.981034          5.46439         0.346188        0.0252577       0.00279636
              -95              100              140         0.575882         -1.11855          5.56388         -0.71251        0.0401982         0.018389
              -95              100              145         0.402524          -1.2314          5.46644         -1.78487        0.0600473        0.0318436
              -95              100              150         0.209446         -1.31538           5.1695         -2.83417        0.0845643        0.0419598
              -95              100              155       0.00146824         -1.36698          4.67723         -3.82345         0.113222        0.0475496
              -95              100              160        -0.215948         -1.38353          4.00065         -4.71682         0.145204        0.0475013
              -95              100              165        -0.436852         -1.36329          3.15738         -5.48067         0.179416        0.0408349
              -95              100              170         -0.65497          -1.3056          2.17127         -6.08491         0.214511        0.0267601
              -95              100              175        -0.863895          -1.2109          1.07171         -6.50405         0.248924       0.00473572
              -95              100              180         -1.05729         -1.08075        -0.107216         -6.71821         0.280923       -0.0254785
              -95              100              185          -1.2291        -0.917851         -1.32774         -6.71395         0.308676         -0.06378
              -95              100              190         -1.37373        -0.725986         -2.54965         -6.48489         0.330323        -0.109694
              -95              100              195         -1.48628        -0.509912         -3.73155         -6.03212         0.344054        -0.162361
              -95              100              200         -1.56268        -0.275255         -4.83227         -5.36436         0.348188        -0.220537
              -95              100              205         -1.59985       -0.0283474         -5.81226         -4.49782         0.341264        -0.282605
              -95              100              210         -1.59586          0.22396         -6.63504         -3.45592         0.322126        -0.346616
              -95              100              215         -1.54997         0.474503         -7.26845         -2.26857         0.289991        -0.410339
              -95              100              220         -1.46274          0.71602         -7.68592         -0.97141         0.244511        -0.471332
              -95              100              225         -1.33596         0.941389         -7.86753         0.395298         0.185835        -0.527018
              -95              100              230         -1.17269          1.14386         -7.80078          1.78793         0.114634        -0.574785
              -95              100              235        -0.977144          1.31727         -7.48132          3.16092        0.0321154        -0.612084
              -95              100              240          -0.7546          1.45627         -6.91322          4.46824       -0.0599796        -0.636541
              -95              100              245        -0.511227          1.55648         -6.10907            5.665         -0.15941        -0.646063
              -95              100              250        -0.253911          1.61468         -5.08976          6.70895        -0.263483        -0.638931
              -95              100              255       0.00995974           1.6289         -3.88397          7.56203        -0.369123        -0.613908
              -95              100              260         0.272727          1.59851         -2.52733          8.19176        -0.472979        -0.570314
              -95              100              265         0.526705          1.52423         -1.06141          8.57248        -0.571517        -0.508083
