#Parameters = {D=5; L=135.5; R_=5; eps=4; gap=20; sig=0.1; zg=600}
#"Frequency / GHz"	"S3,2 [Magnitude in dB]"
#------------------------------------------
0.33599999547005	-71.281846322755
0.33799999952316	-71.120551985437
0.34000000357628	-70.960900033987
0.34200000762939	-70.802610921633
0.34400001168251	-70.645396514591
0.34599998593330	-70.488965823835
0.34799998998642	-70.333026248943
0.34999999403954	-70.177293097914
0.35199999809265	-70.021490741695
0.35400000214577	-69.865360040963
0.35600000619888	-69.708662623965
0.35800001025200	-69.551182836270
0.36000001430511	-69.392733078545
0.36199998855591	-69.233156856368
0.36399999260902	-69.072330593507
0.36599999666214	-68.910164023825
0.36800000071526	-68.746604730676
0.37000000476837	-68.581633927062
0.37200000882149	-68.415265435370
0.37400001287460	-68.247549906345
0.37599998712540	-68.078563780520
0.37799999117851	-67.908414939264
0.37999999523163	-67.737233073178
0.38199999928474	-67.565169363489
0.38400000333786	-67.392389628753
0.38600000739098	-67.219074162396
0.38800001144409	-67.045408877822
0.38999998569489	-66.871583472558
0.39199998974800	-66.697789256809
0.39399999380112	-66.524210367856
0.39599999785423	-66.351024839930
0.39800000190735	-66.178398811321
0.40000000596046	-66.006487122846
0.40200001001358	-65.835425122109
0.40400001406670	-65.665331600109
0.40599998831749	-65.496308114804
0.40799999237061	-65.328429966003
0.40999999642372	-65.161758893711
0.41200000047684	-64.996327129521
0.41400000452995	-64.832148771392
0.41600000858307	-64.669218018713
0.41800001263618	-64.507503961861
0.41999998688698	-64.346959653269
0.42199999094009	-64.187518878914
0.42399999499321	-64.029097176151
0.42599999904633	-63.871595341922
0.42800000309944	-63.714900733003
0.43000000715256	-63.558891401719
0.43200001120567	-63.403433536372
0.43399998545647	-63.248389276996
0.43599998950958	-63.093616364374
0.43799999356270	-62.938973165966
0.43999999761581	-62.784315914807
0.44200000166893	-62.629507261594
0.44400000572205	-62.474416519325
0.44600000977516	-62.318921998087
0.44800001382828	-62.162913255827
0.44999998807907	-62.006291746984
0.45199999213219	-61.848974795362
0.45399999618530	-61.690896891650
0.45600000023842	-61.532008599749
0.45800000429153	-61.372279605033
0.46000000834465	-61.211697157459
0.46200001239777	-61.050266790276
0.46399998664856	-60.888012246629
0.46599999070168	-60.724975133005
0.46799999475479	-60.561212245587
0.46999999880791	-60.396795256302
0.47200000286102	-60.231809460543
0.47400000691414	-60.066349289610
0.47600001096725	-59.900521944459
0.47799998521805	-59.734437307082
0.47999998927116	-59.568215584875
0.48199999332428	-59.401971383035
0.48399999737740	-59.235828111500
0.48600000143051	-59.069902475380
0.48800000548363	-58.904309430053
0.49000000953674	-58.739158003860
0.49200001358986	-58.574548548945
0.49399998784065	-58.410573223043
0.49599999189377	-58.247314947171
0.49799999594688	-58.084845394952
0.50000000000000	-57.923220505888
0.50199997425079	-57.762486462012
0.50400000810623	-57.602674377065
0.50599998235703	-57.443800038847
0.50800001621246	-57.285867420064
0.50999999046326	-57.128863746193
0.51200002431870	-56.972763501041
0.51399999856949	-56.817528581407
0.51599997282028	-56.663105109754
0.51800000667572	-56.509428545922
0.51999998092651	-56.356423480370
0.52200001478195	-56.204003313806
0.52399998903275	-56.052073612481
0.52600002288818	-55.900529617534
0.52799999713898	-55.749264606610
0.52999997138977	-55.598162545092
0.53200000524521	-55.447109039081
0.53399997949600	-55.295982959733
0.53600001335144	-55.144668453000
0.53799998760223	-54.993048827525
0.54000002145767	-54.841013299853
0.54199999570847	-54.688453480068
0.54400002956390	-54.535269972444
0.54600000381470	-54.381372152573
0.54799997806549	-54.226676966727
0.55000001192093	-54.071114324207
0.55199998617172	-53.914623845200
0.55400002002716	-53.757157332425
0.55599999427795	-53.598682993675
0.55800002813339	-53.439179550143
0.56000000238419	-53.278637508403
0.56199997663498	-53.117064032181
0.56400001049042	-52.954475211500
0.56599998474121	-52.790903757491
0.56800001859665	-52.626388213581
0.56999999284744	-52.460982524072
0.57200002670288	-52.294746899141
0.57400000095367	-52.127749247892
0.57599997520447	-51.960064050170
0.57800000905991	-51.791774585993
0.57999998331070	-51.622963597902
0.58200001716614	-51.453715672172
0.58399999141693	-51.284121385779
0.58600002527237	-51.114264931236
0.58799999952316	-50.944232513318
0.58999997377396	-50.774106030098
0.59200000762939	-50.603960884272
0.59399998188019	-50.433872244052
0.59600001573563	-50.263904535742
0.59799998998642	-50.094117425824
0.60000002384186	-49.924561037225
0.60199999809265	-49.755280956492
0.60399997234344	-49.586310402703
0.60600000619888	-49.417674868356
0.60799998044968	-49.249390992741
0.61000001430511	-49.081467214812
0.61199998855591	-48.913902396327
0.61400002241135	-48.746686584682
0.61599999666214	-48.579801083032
0.61799997091293	-48.413219661177
0.62000000476837	-48.246908529723
0.62199997901917	-48.080827273190
0.62400001287460	-47.914928689011
0.62599998712540	-47.749160857805
0.62800002098083	-47.583466726787
0.62999999523163	-47.417785060914
0.63200002908707	-47.252053607500
0.63400000333786	-47.086205543459
0.63599997758865	-46.920174144930
0.63800001144409	-46.753892646692
0.63999998569489	-46.587293209613
0.64200001955032	-46.420313884886
0.64399999380112	-46.252890679777
0.64600002765656	-46.084965410431
0.64800000190735	-45.916483118971
0.64999997615814	-45.747393936787
0.65200001001358	-45.577653122155
0.65399998426437	-45.407220122345
0.65600001811981	-45.236065687599
0.65799999237061	-45.064159417362
0.66000002622604	-44.891486641111
0.66200000047684	-44.718032309611
0.66399997472763	-44.543792064678
0.66600000858307	-44.368767728679
0.66799998283386	-44.192969211417
0.67000001668930	-44.016409038667
0.67199999094009	-43.839111700886
0.67400002479553	-43.661102717948
0.67599999904633	-43.482415330820
0.67799997329712	-43.303086309304
0.68000000715256	-43.123157830579
0.68199998140335	-42.942675244601
0.68400001525879	-42.761687220609
0.68599998950958	-42.580244360045
0.68800002336502	-42.398398570868
0.68999999761581	-42.216203542488
0.69199997186661	-42.033714742984
0.69400000572205	-41.850984777180
0.69599997997284	-41.668068724473
0.69800001382828	-41.485018158714
0.69999998807907	-41.301883076734
0.70200002193451	-41.118713305824
0.70399999618530	-40.935553860091
0.70599997043610	-40.752449454560
0.70800000429153	-40.569440762219
0.70999997854233	-40.386562352053
0.71200001239777	-40.203850315578
0.71399998664856	-40.021333202315
0.71600002050400	-39.839036093952
0.71799999475479	-39.656984024452
0.72000002861023	-39.475193119264
0.72200000286102	-39.293677161588
0.72399997711182	-39.112449045367
0.72600001096725	-38.931514054962
0.72799998521805	-38.750876014230
0.73000001907349	-38.570534764632
0.73199999332428	-38.390485595924
0.73400002717972	-38.210724328496
0.73600000143051	-38.031240052614
0.73799997568130	-37.852020694339
0.74000000953674	-37.673053046509
0.74199998378754	-37.494318403837
0.74400001764297	-37.315799570183
0.74599999189377	-37.137475522893
0.74800002574921	-36.959325149082
0.75000000000000	-36.781325409508
0.75199997425079	-36.603452190578
0.75400000810623	-36.425681040783
0.75599998235703	-36.247988983399
0.75800001621246	-36.070350031379
0.75999999046326	-35.892740434888
0.76200002431870	-35.715136427479
0.76399999856949	-35.537515446745
0.76599997282028	-35.359853626457
0.76800000667572	-35.182133310120
0.76999998092651	-35.004332552381
0.77200001478195	-34.826435322382
0.77399998903275	-34.648424920173
0.77600002288818	-34.470288573093
0.77799999713898	-34.292015289906
0.77999997138977	-34.113594745088
0.78200000524521	-33.935022301036
0.78399997949600	-33.756294654739
0.78600001335144	-33.577409773630
0.78799998760223	-33.398371738278
0.79000002145767	-33.219184625184
0.79199999570847	-33.039857514529
0.79400002956390	-32.860403457394
0.79600000381470	-32.680836956897
0.79799997806549	-32.501175372879
0.80000001192093	-32.321442319374
0.80199998617172	-32.141661305925
0.80400002002716	-31.961861814535
0.80599999427795	-31.782074236711
0.80800002813339	-31.602334848688
0.81000000238419	-31.422680539459
0.81199997663498	-31.243153296004
0.81400001049042	-31.063794837615
0.81599998474121	-30.884654708945
0.81800001859665	-30.705779832184
0.81999999284744	-30.527223839214
0.82200002670288	-30.349039963334
0.82400000095367	-30.171285591183
0.82599997520447	-29.994019418996
0.82800000905991	-29.817303453851
0.82999998331070	-29.641197789142
0.83200001716614	-29.465769037655
0.83399999141693	-29.291081475022
0.83600002527237	-29.117202372633
0.83799999952316	-28.944200138868
0.83999997377396	-28.772143847231
0.84200000762939	-28.601103539741
0.84399998188019	-28.431147855918
0.84600001573563	-28.262349264826
0.84799998998642	-28.094776620161
0.85000002384186	-27.928503898340
0.85199999809265	-27.763599296984
0.85399997234344	-27.600134613538
0.85600000619888	-27.438179785234
0.85799998044968	-27.277804591060
0.86000001430511	-27.119078181147
0.86199998855591	-26.962068659664
0.86400002241135	-26.806843908517
0.86599999666214	-26.653469476330
0.86799997091293	-26.502010681025
0.87000000476837	-26.352530924965
0.87199997901917	-26.205095583324
0.87400001287460	-26.059764223144
0.87599998712540	-25.916596786420
0.87800002098083	-25.775651123812
0.87999999523163	-25.636985656080
0.88200002908707	-25.500653325003
0.88400000333786	-25.366710092012
0.88599997758865	-25.235206602529
0.88800001144409	-25.106192514384
0.88999998569489	-24.979717709374
0.89200001955032	-24.855826857141
0.89399999380112	-24.734565742044
0.89600002765656	-24.615976455930
0.89800000190735	-24.500100442914
0.89999997615814	-24.386975752283
0.90200001001358	-24.276640346750
0.90399998426437	-24.169129393007
0.90600001811981	-24.064474578562
0.90799999237061	-23.962710214610
0.91000002622604	-23.863862486025
0.91200000047684	-23.767959691347
0.91399997472763	-23.675027885186
0.91600000858307	-23.585088882726
0.91799998283386	-23.498166095537
0.92000001668930	-23.414275783602
0.92199999094009	-23.333437839090
0.92400002479553	-23.255666944779
0.92599999904633	-23.180974870183
0.92799997329712	-23.109375246276
0.93000000715256	-23.040874932533
0.93199998140335	-22.975481598210
0.93400001525879	-22.913201028793
0.93599998950958	-22.854033850400
0.93800002336502	-22.797981970237
0.93999999761581	-22.745042915821
0.94199997186661	-22.695214428341
0.94400000572205	-22.648488354741
0.94599997997284	-22.604857298322
0.94800001382828	-22.564310422595
0.94999998807907	-22.526835025891
0.95200002193451	-22.492414777214
0.95399999618530	-22.461032883768
0.95599997043610	-22.432668546863
0.95800000429153	-22.407299792455
0.95999997854233	-22.384901279950
0.96200001239777	-22.365444111630
0.96399998664856	-22.348899894193
0.96600002050400	-22.335235164001
0.96799999475479	-22.324413382522
0.97000002861023	-22.316398681122
0.97200000286102	-22.311149911899
0.97399997711182	-22.308623097503
0.97600001096725	-22.308773112730
0.97799998521805	-22.311552351200
0.98000001907349	-22.316908510621
0.98199999332428	-22.324788771264
0.98400002717972	-22.335136917859
0.98600000143051	-22.347895989864
0.98799997568130	-22.363003685835
0.99000000953674	-22.380398214061
0.99199998378754	-22.400012503398
0.99400001764297	-22.421781168189
0.99599999189377	-22.445634486693
0.99800002574921	-22.471501368870
1.0000000000000	-22.499309118270
1.0019999742508	-22.528982182317
1.0039999485016	-22.560446935887
1.0060000419617	-22.593625832466
1.0080000162125	-22.628443020249
1.0099999904633	-22.664820164097
1.0119999647141	-22.702678881193
1.0140000581741	-22.741943120174
1.0160000324249	-22.782533677824
1.0180000066757	-22.824373273193
1.0199999809265	-22.867388896922
1.0219999551773	-22.911503293108
1.0240000486374	-22.956646023971
1.0260000228882	-23.002745899137
1.0279999971390	-23.049735488152
1.0299999713898	-23.097549050783
1.0319999456406	-23.146125660082
1.0340000391006	-23.195404453828
1.0360000133514	-23.245333022246
1.0379999876022	-23.295858727115
1.0399999618530	-23.346937010964
1.0420000553131	-23.398524328537
1.0440000295639	-23.450583272862
1.0460000038147	-23.503082555949
1.0479999780655	-23.555993191438
1.0499999523163	-23.609294855042
1.0520000457764	-23.662967908462
1.0540000200272	-23.717001415240
1.0559999942780	-23.771387285688
1.0579999685287	-23.826123261293
1.0599999427795	-23.881210357950
1.0620000362396	-23.936656029162
1.0640000104904	-23.992469727435
1.0659999847412	-24.048666697242
1.0679999589920	-24.105264459938
1.0700000524521	-24.162283151353
1.0720000267029	-24.219748325572
1.0740000009537	-24.277683445095
1.0759999752045	-24.336118175036
1.0779999494553	-24.395081437662
1.0800000429153	-24.454601053280
1.0820000171661	-24.514708558494
1.0839999914169	-24.575433825033
1.0859999656677	-24.636805302002
1.0880000591278	-24.698850992540
1.0900000333786	-24.761597699808
1.0920000076294	-24.825067450589
1.0939999818802	-24.889282703222
1.0959999561310	-24.954259887612
1.0980000495911	-25.020015923235
1.1000000238419	-25.086558529423
1.1019999980927	-25.153894070130
1.1039999723434	-25.222025600875
1.1059999465942	-25.290946839460
1.1080000400543	-25.360650691312
1.1100000143051	-25.431122132964
1.1119999885559	-25.502340275875
1.1139999628067	-25.574281342741
1.1160000562668	-25.646913153099
1.1180000305176	-25.720198585434
1.1200000047684	-25.794094383594
1.1219999790192	-25.868554328663
1.1239999532700	-25.943523025819
1.1260000467300	-26.018943093405
1.1280000209808	-26.094750733622
1.1299999952316	-26.170878224235
1.1319999694824	-26.247254505539
1.1339999437332	-26.323803863384
1.1360000371933	-26.400450090348
1.1380000114441	-26.477112423117
1.1399999856949	-26.553709281265
1.1419999599457	-26.630157903312
1.1440000534058	-26.706376809656
1.1460000276566	-26.782284027867
1.1480000019073	-26.857799848009
1.1499999761581	-26.932845776606
1.1519999504089	-27.007348780459
1.1540000438690	-27.081236986525
1.1560000181198	-27.154445348626
1.1579999923706	-27.226914600665
1.1599999666214	-27.298588760685
1.1619999408722	-27.369422208128
1.1640000343323	-27.439375480963
1.1660000085831	-27.508416791665
1.1679999828339	-27.576520664238
1.1699999570847	-27.643672566943
1.1720000505447	-27.709867124019
1.1740000247955	-27.775104875970
1.1759999990463	-27.839397266631
1.1779999732971	-27.902762036986
1.1799999475479	-27.965226422882
1.1820000410080	-28.026824664316
1.1840000152588	-28.087598410713
1.1859999895096	-28.147595102654
1.1879999637604	-28.206866241150
1.1900000572205	-28.265471519555
1.1920000314713	-28.323472559732
1.1940000057220	-28.380934001193
1.1959999799728	-28.437923389697
1.1979999542236	-28.494507428510
1.2000000476837	-28.550756499753
1.2020000219345	-28.606736652167
1.2039999961853	-28.662515631246
1.2059999704361	-28.718154862402
1.2079999446869	-28.773714651918
1.2100000381470	-28.829252157049
1.2120000123978	-28.884816735081
1.2139999866486	-28.940453885694
1.2159999608994	-28.996201981441
1.2180000543594	-29.052092144775
1.2200000286102	-29.108149137563
1.2220000028610	-29.164391892782
1.2239999771118	-29.220827502583
1.2259999513626	-29.277456033320
1.2280000448227	-29.334272276713
1.2300000190735	-29.391260447787
1.2319999933243	-29.448397750654
1.2339999675751	-29.505650845323
1.2359999418259	-29.562984130092
1.2380000352859	-29.620352277456
1.2400000095367	-29.677701278752
1.2419999837875	-29.734975711572
1.2439999580383	-29.792110887074
1.2460000514984	-29.849041149903
1.2480000257492	-29.905695142323
1.2500000000000	-29.962000531016
1.2519999742508	-30.017879764593
1.2539999485016	-30.073261361548
1.2560000419617	-30.128067488599
1.2580000162125	-30.182225815823
1.2599999904633	-30.235665669238
1.2619999647141	-30.288319727657
1.2640000581741	-30.340125784192
1.2660000324249	-30.391026591893
1.2680000066757	-30.440972230048
1.2699999809265	-30.489919943878
1.2719999551773	-30.537835687066
1.2740000486374	-30.584691880512
1.2760000228882	-30.630473091463
1.2779999971390	-30.675172863650
1.2799999713898	-30.718790872084
1.2819999456406	-30.761341875975
1.2840000391006	-30.802845846028
1.2860000133514	-30.843335690444
1.2879999876022	-30.882850160380
1.2899999618530	-30.921438806488
1.2920000553131	-30.959158716847
1.2940000295639	-30.996071590960
1.2960000038147	-31.032248618670
1.2979999780655	-31.067764637796
1.2999999523163	-31.102698701194
1.3020000457764	-31.137134274683
1.3040000200272	-31.171155479459
1.3059999942780	-31.204847711585
1.3079999685287	-31.238297207495
1.3099999427795	-31.271588493286
1.3120000362396	-31.304804616537
1.3140000104904	-31.338024115618
1.3159999847412	-31.371322827032
1.3179999589920	-31.404772164638
1.3200000524521	-31.438436487091
1.3220000267029	-31.472374630793
1.3240000009537	-31.506638203948
1.3259999752045	-31.541271343095
1.3279999494553	-31.576310246938
1.3300000429153	-31.611783256128
1.3320000171661	-31.647709915121
1.3339999914169	-31.684102680213
1.3359999656677	-31.720961921214
1.3380000591278	-31.758281806620
1.3400000333786	-31.796049799238
1.3420000076294	-31.834240844384
1.3439999818802	-31.872825476444
1.3459999561310	-31.911765830608
1.3480000495911	-31.951015921636
1.3500000238419	-31.990527117272
1.3519999980927	-32.030241467763
1.3539999723434	-32.070096753142
1.3559999465942	-32.110028470218
1.3580000400543	-32.149966853636
1.3600000143051	-32.189842226998
1.3619999885559	-32.229581147846
1.3639999628067	-32.269111421534
1.3660000562668	-32.308360522641
1.3680000305176	-32.347257828386
1.3700000047684	-32.385735837809
1.3719999790192	-32.423729363998
1.3739999532700	-32.461178329497
1.3760000467300	-32.498027402984
1.3780000209808	-32.534226523852
1.3799999952316	-32.569734474774
1.3819999694824	-32.604513568163
1.3839999437332	-32.638537609355
1.3860000371933	-32.671784466944
1.3880000114441	-32.704242840223
1.3899999856949	-32.735908924912
1.3919999599457	-32.766787676258
1.3940000534058	-32.796889357402
1.3960000276566	-32.826235221016
1.3980000019073	-32.854853343224
1.3999999761581	-32.882776646160
1.4019999504089	-32.910045346118
1.4040000438690	-32.936707692908
1.4060000181198	-32.962813179522
1.4079999923706	-32.988416775620
1.4099999666214	-33.013576732352
1.4119999408722	-33.038355003915
1.4140000343323	-33.062812625290
1.4160000085831	-33.087012638937
1.4179999828339	-33.111016799990
1.4199999570847	-33.134888305036
1.4220000505447	-33.158684300201
1.4240000247955	-33.182463563007
1.4259999990463	-33.206277214140
1.4279999732971	-33.230178471947
1.4299999475479	-33.254208404559
1.4320000410080	-33.278409615562
1.4340000152588	-33.302815583093
1.4359999895096	-33.327453963619
1.4379999637604	-33.352349784012
1.4400000572205	-33.377516893539
1.4420000314713	-33.402969109252
1.4440000057220	-33.428707021011
1.4459999799728	-33.454729639644
1.4479999542236	-33.481028441946
1.4500000476837	-33.507591049151
1.4520000219345	-33.534396467041
1.4539999961853	-33.561418833038
1.4559999704361	-33.588631576585
1.4579999446869	-33.615998646940
1.4600000381470	-33.643484461295
1.4620000123978	-33.671045397901
1.4639999866486	-33.698642124889
1.4659999608994	-33.726226358925
1.4680000543594	-33.753752407777
1.4700000286102	-33.781173683021
1.4720000028610	-33.808439717378
1.4739999771118	-33.835507807212
1.4759999513626	-33.862329481870
1.4780000448227	-33.888860066074
1.4800000190735	-33.915058997169
1.4819999933243	-33.940887975370
1.4839999675751	-33.966309488072
1.4859999418259	-33.991291015513
1.4880000352859	-34.015806239497
1.4900000095367	-34.039829339963
1.4919999837875	-34.063340867440
1.4939999580383	-34.086326228647
1.4960000514984	-34.108775895452
1.4980000257492	-34.130683025491
1.5000000000000	-34.152045843992
1.5019999742508	-34.172868968681
1.5039999485016	-34.193158044987
1.5060000419617	-34.212926211393
1.5080000162125	-34.232187191143
1.5099999904633	-34.250959768428
1.5119999647141	-34.269264994136
1.5140000581741	-34.287125332764
1.5160000324249	-34.304567123304
1.5180000066757	-34.321617296271
1.5199999809265	-34.338303930881
1.5219999551773	-34.354656630660
1.5240000486374	-34.370704239653
1.5260000228882	-34.386475983563
1.5279999971390	-34.402000540907
1.5299999713898	-34.417304305454
1.5319999456406	-34.432416556425
1.5340000391006	-34.447360732986
1.5360000133514	-34.462159611174
1.5379999876022	-34.476835439012
1.5399999618530	-34.491407416663
1.5420000553131	-34.505893475862
1.5440000295639	-34.520308669177
1.5460000038147	-34.534664829923
1.5479999780655	-34.548973205068
1.5499999523163	-34.563242204403
1.5520000457764	-34.577478395003
1.5540000200272	-34.591685547723
1.5559999942780	-34.605866894565
1.5579999685287	-34.620022663093
1.5599999427795	-34.634151910365
1.5620000362396	-34.648254145833
1.5640000104904	-34.662325180262
1.5659999847412	-34.676360920762
1.5679999589920	-34.690356917953
1.5700000524521	-34.704308195042
1.5720000267029	-34.718208801084
1.5740000009537	-34.732052838828
1.5759999752045	-34.745835152905
1.5779999494553	-34.759549758348
1.5800000429153	-34.773191397024
1.5820000171661	-34.786754296159
1.5839999914169	-34.800234258434
1.5859999656677	-34.813627646988
1.5880000591278	-34.826929056782
1.5900000333786	-34.840134656404
1.5920000076294	-34.853243677293
1.5939999818802	-34.866250912757
1.5959999561310	-34.879154663041
1.5980000495911	-34.891953662513
1.6000000238419	-34.904642762148
1.6019999980927	-34.917221053260
1.6039999723434	-34.929685827804
1.6059999465942	-34.942035199022
1.6080000400543	-34.954264106367
1.6100000143051	-34.966370678197
1.6119999885559	-34.978349690568
1.6139999628067	-34.990194650358
1.6160000562668	-35.001902307568
1.6180000305176	-35.013466388426
1.6200000047684	-35.024877361649
1.6219999790192	-35.036129319010
1.6239999532700	-35.047212738845
1.6260000467300	-35.058118389676
1.6280000209808	-35.068836507596
1.6299999952316	-35.079356959952
1.6319999694824	-35.089668270366
1.6339999437332	-35.099759948408
1.6360000371933	-35.109621331406
1.6380000114441	-35.119242477155
1.6399999856949	-35.128611537410
1.6419999599457	-35.137719967373
1.6440000534058	-35.146559657670
1.6460000276566	-35.155121942581
1.6480000019073	-35.163401615875
1.6499999761581	-35.171394507068
1.6519999504089	-35.179096221082
1.6540000438690	-35.186508930812
1.6560000181198	-35.193632143917
1.6579999923706	-35.200472213428
1.6599999666214	-35.207032290195
1.6619999408722	-35.213323082053
1.6640000343323	-35.219355476455
1.6660000085831	-35.225144551311
1.6679999828339	-35.230705812579
1.6699999570847	-35.236058497385
1.6720000505447	-35.241223662016
1.6740000247955	-35.246225353247
1.6759999990463	-35.251088557000
1.6779999732971	-35.255839526388
1.6799999475479	-35.260506507590
1.6820000410080	-35.265117845869
1.6840000152588	-35.269705297615
1.6859999895096	-35.274298579772
1.6879999637604	-35.278926351028
1.6900000572205	-35.283620510254
1.6920000314713	-35.288406680122
1.6940000057220	-35.293314268226
1.6959999799728	-35.298368218319
1.6979999542236	-35.303591139704
1.7000000476837	-35.309005632475
1.7020000219345	-35.314628867184
1.7039999961853	-35.320476018824
1.7059999704361	-35.326559869132
1.7079999446869	-35.332885030418
1.7100000381470	-35.339459464752
1.7120000123978	-35.346281149591
1.7139999866486	-35.353348235583
