           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
             -170              100              200          1.09318         0.313797          15.4914          17.0164         -6.53863         -1.19932
             -170              100              205          1.09469         0.112251          18.5054          13.6012         -6.55257        0.0327969
             -170              100              210           1.0615       -0.0797447          20.7805          9.65554         -6.34056          1.23032
             -170              100              215         0.996997        -0.256586          22.2284           5.3378         -5.91531          2.35247
             -170              100              220         0.905403        -0.413559          22.7942         0.820794         -5.29675          3.36197
             -170              100              225         0.791549        -0.546946          22.4585         -3.71542         -4.51113          4.22632
             -170              100              230         0.660677        -0.654094          21.2377         -8.09066         -3.59001           4.9188
             -170              100              235         0.518218        -0.733431          19.1833         -12.1318         -2.56904          5.41935
             -170              100              240         0.369577        -0.784433          16.3799         -15.6797         -1.48658          5.71512
             -170              100              245         0.219952        -0.807565          12.9414         -18.5954        -0.382362          5.80076
             -170              100              250        0.0741572        -0.804185          9.00674         -20.7656         0.704035           5.6785
             -170              100              255       -0.0635126        -0.776415          4.73378         -22.1071          1.73451          5.35792
             -170              100              260        -0.189384        -0.727006         0.293387         -22.5701          2.67381          4.85541
             -170              100              265        -0.300479        -0.659176         -4.13768         -22.1397          3.49072          4.19351
             -170              100              270        -0.394555        -0.576459         -8.38373         -20.8369          4.15908          3.39997
             -170              100              275         -0.47011        -0.482555         -12.2772          -18.717          4.65864          2.50663
             -170              100              280        -0.526358        -0.381182         -15.6651          -15.868          4.97569          1.54819
             -170              100              285        -0.563183        -0.275956         -18.4155         -12.4062          5.10339         0.560964
             -170              100              290        -0.581072        -0.170273         -20.4221         -8.47202          5.04189        -0.418531
             -170              100              295        -0.580806       -0.0672638         -21.5983         -4.22013          4.79601         -1.35386
             -170              100              300        -0.564087        0.0303136         -21.9103         0.170632          4.38176         -2.21212
             -170              100              305        -0.532707         0.120158         -21.3509          4.52442          3.81871         -2.96387
             -170              100              310        -0.488698         0.200404         -19.9479          8.66777          3.13146         -3.58426
             -170              100              315        -0.434205         0.269552         -17.7588          12.4325          2.34821         -4.05287
             -170              100              320        -0.371545         0.326683         -14.8814          15.6732          1.50121         -4.35728
             -170              100              325        -0.302963         0.371216         -11.4352          18.2641         0.623563         -4.49058
             -170              100              330        -0.230646         0.402934          -7.5621          20.1063        -0.251305          -4.4524
             -170              100              335        -0.156673         0.421951         -3.41999          21.1314         -1.09084         -4.24876
             -170              100              340       -0.0829817         0.428661         0.823393          21.3043          -1.8646          -3.8917
             -170              100              345       -0.0113405         0.423705          4.99734          20.6242          -2.5453         -3.39874
             -170              100              350        0.0566619         0.407921          8.93512          19.1247         -3.10983         -2.79206
             -170              100              355         0.119626         0.382315          12.4805          16.8723         -3.53997         -2.09763
             -170              100              360         0.176345         0.348024          15.4943          13.9632         -3.82304         -1.34409
             -170              100              365         0.225808         0.306284          17.8593          10.5193          -3.9522        -0.561644
             -170              100              370         0.267188         0.258413          19.4856          6.68349         -3.92665         0.219124
             -170              100              375         0.299852         0.205787          20.3136           2.6134         -3.75149         0.968432
             -170              100              380         0.323351         0.149821          20.3163         -1.52497         -3.43742          1.65842
             -170              100              385         0.337427        0.0919521          19.5004         -5.56398          -3.0002          2.26415
             -170              100              390         0.342008        0.0336216          17.9055         -9.34119         -2.45997          2.76456
             -170              100              395         0.337212       -0.0237373          15.6025         -12.7059         -1.84032          3.14314
             -170              100              400         0.323351       -0.0787272          12.6906         -15.5252         -1.16738          3.38846
             -170              100              405         0.300931        -0.130005           9.2928         -17.6894        -0.468699          3.49459
             -170              100              410         0.270648        -0.176308          5.55108         -19.1161         0.227835          3.46111
             -170              100              415         0.233392        -0.216485          1.62023         -19.7534         0.895084          3.29308
             -170              100              420         0.190225        -0.249515         -2.33839          -19.582          1.50771          3.00068
             -170              100              425         0.142377        -0.274552         -6.16352         -18.6158          2.04314          2.59874
             -170              100              430        0.0912151        -0.290943         -9.70058         -16.9009          2.48234            2.106
             -170              100              435         0.038222        -0.298263         -12.8079         -14.5136          2.81057          1.54437
             -170              100              440       -0.0150417        -0.296331         -15.3625         -11.5571           3.0178         0.937908
             -170              100              445       -0.0669824        -0.285232         -17.2649         -8.15706          3.09905         0.311877
             -170              100              450        -0.116015        -0.265325         -18.4431         -4.45637          3.05444        -0.308301
             -170              100              455        -0.160617        -0.237243         -18.8552        -0.609109          2.88911        -0.898055
             -170              100              460         -0.19938         -0.20189         -18.4912           3.2258          2.61289         -1.43462
             -170              100              465        -0.231056        -0.160414         -17.3728           6.8912          2.23978         -1.89794
             -170              100              470        -0.254612        -0.114183         -15.5527          10.2381          1.78736         -2.27136
             -170              100              475         -0.26927       -0.0647386         -13.1118          13.1318          1.27593         -2.54225
             -170              100              480        -0.274545       -0.0137584         -10.1561          15.4573         0.727707         -2.70244
             -170              100              485        -0.270268         0.037008         -6.81167          17.1238         0.165822         -2.74839
             -170              100              490        -0.256606        0.0857975         -3.21979          18.0685        -0.386588         -2.68132
             -170              100              495        -0.234056         0.130901         0.469301          18.2588        -0.907334         -2.50696
             -170              100              500        -0.203444         0.170722          4.10254          17.6936         -1.37606         -2.23528
             -165              100                0        -0.980269           -29.63          56.3223          67.6187          2.62093         -3.45198
             -165              100                5        -0.991206         -28.8406             56.1          66.1599          3.25743          5.55511
             -165              100               10         -1.05342         -27.3546          55.8102          62.5788          3.96303          13.7467
             -165              100               15         -1.15324         -25.3521          55.2821          57.1747          4.82126          20.1347
             -165              100               20         -1.27582         -23.0373          54.6097          50.6678          5.77182          25.4315
             -165              100               25         -1.39321         -20.7316          53.5371          43.7976          6.88121          28.8645
             -165              100               30         -1.50799         -18.4305          52.2628          36.7444          8.07064          31.3583
             -165              100               35         -1.59636         -16.3648          50.5089          30.0894          9.36385          32.5602
             -165              100               40         -1.67377         -14.3966          48.5559          23.5997          10.7001          33.2263
             -165              100               45          -1.7197         -12.6984          46.1045          17.7582          12.0789          33.1308
             -165              100               50         -1.75507         -11.0908          43.4858          12.1342          13.4719          32.7797
             -165              100               55         -1.76163         -9.71662          40.3916          7.18643          14.8565          32.0187
             -165              100               60         -1.76056          -8.4043          37.1714          2.41774          16.2387          31.1493
             -165              100               65         -1.73633         -7.27445          33.5277         -1.72063          17.5732          30.0769
             -165              100               70         -1.70744         -6.18131          29.7989         -5.73215          18.8981          28.9636
             -165              100               75         -1.66191         -5.22396          25.7212         -9.17527          20.1461          27.7646
             -165              100               80         -1.61399         -4.28612          21.5934         -12.5367           21.383          26.5532
             -165              100               85         -1.55585          -3.4452          17.2099         -15.3915          22.5225          25.3235
             -165              100               90         -1.49678         -2.61314          12.8031            -18.2          23.6531           24.092
             -165              100               95         -1.43361         -1.84549          8.24911         -20.5635          18.3788           17.572
             -165              100              100         -1.37025         -1.08064          3.68872         -22.9075          12.8246          10.8207
             -165              100              105         -1.48512        -0.815444         -1.01849         -23.1668          7.25729          4.15538
             -165              100              110         -1.55394        -0.540783         -5.66498         -22.4737          7.84031          2.76737
             -165              100              115         -1.57628        -0.264604         -10.0633         -20.8612          8.15548           1.3049
             -165              100              120         -1.55313       0.00527464          -14.037          -18.399          8.19608         -0.18048
             -165              100              125         -1.48684         0.261411         -17.4274         -15.1906          7.96499         -1.63738
             -165              100              130         -1.38102         0.496972         -20.1002          -11.369           7.4744         -3.01629
             -165              100              135         -1.24038         0.705948         -21.9505         -7.09121          6.74532         -4.27125
             -165              100              140         -1.07055         0.883331         -22.9071         -2.53172          5.80664         -5.36143
             -165              100              145        -0.877901          1.02526         -22.9348          2.12439          4.69402         -6.25244
             -165              100              150        -0.669257          1.12911         -22.0359          6.68909          3.44853          -6.9174
             -165              100              155        -0.451694          1.19356           -20.25          10.9788          2.11513         -7.33778
             -165              100              160        -0.232285          1.21858         -17.6519          14.8219         0.740992          -7.5039
             -165              100              165       -0.0178516           1.2054         -14.3489          18.0653        -0.626141         -7.41508
             -165              100              170         0.185254          1.15641         -10.4759          20.5806         -1.93969         -7.07954
             -165              100              175         0.371347          1.07504         -6.18989          22.2695         -3.15582          -6.5139
             -165              100              180         0.535577         0.965597         -1.66405          23.0666         -4.23495         -5.74247
             -165              100              185          0.67406         0.833072          2.91979           22.943         -5.14302         -4.79625
             -165              100              190         0.783954         0.682935          7.37819          21.9066         -5.85264         -3.71169
             -165              100              195         0.863516         0.520914          11.5335          20.0016         -6.34388         -2.52932
             -165              100              200         0.912094         0.352793           15.221           17.307         -6.60483         -1.29225
             -165              100              205         0.930087         0.184199          18.2952          13.9329         -6.63188       -0.0445833
             -165              100              210         0.918862        0.0204209          20.6359          10.0162         -6.42966          1.17013
             -165              100              215          0.88065        -0.133758          22.1526          5.71466         -6.01073          2.31045
             -165              100              220         0.818408        -0.274187          22.7879          1.20101         -5.39499          3.33842
             -165              100              225          0.73566        -0.397448          22.5201         -3.34441          -4.6088          4.22087
             -165              100              230         0.636339        -0.500922          21.3633          -7.7407         -3.68394          4.93051
             -165              100              235          0.52462        -0.582815          19.3672         -11.8137         -2.65637          5.44673
             -165              100              240         0.404753        -0.642154          16.6145         -15.4028         -1.56489          5.75621
             -165              100              245         0.280919        -0.678752           13.218         -18.3674         -0.44968          5.85328
             -165              100              250         0.157092        -0.693151           9.3152         -20.5925         0.649139          5.73992
             -165              100              255         0.036919        -0.686531          5.06359         -21.9928          1.69294          5.42557
             -165              100              260       -0.0763567        -0.660624         0.633603         -22.5165          2.64593          4.92662
             -165              100              265        -0.179974        -0.617592         -3.79793          -22.147          3.47639          4.26569
             -165              100              270        -0.271692        -0.559927         -8.05494         -20.9031          4.15769          3.47069
             -165              100              275        -0.349809        -0.490331         -11.9691         -18.8386           4.6692          2.57371
             -165              100              280        -0.413158        -0.411615         -15.3867         -16.0397          4.99686          1.60979
             -165              100              285        -0.461085        -0.326604         -18.1743         -12.6215          5.13359         0.615575
             -165              100              290        -0.493415        -0.238047         -20.2245         -8.72338          5.07938        -0.372031
             -165              100              295        -0.510207        -0.148537         -21.4492         -4.49895          4.83895         -1.31622
             -165              100              300        -0.512295        -0.060553         -21.8129        -0.126614           4.4283         -2.18368
             -165              100              305        -0.500638        0.0237493         -21.3067          4.21803           3.8671         -2.94465
             -165              100              310         -0.47645         0.102479         -19.9569          8.36154          3.18006         -3.57396
             -165              100              315        -0.441089         0.173974         -17.8195          12.1355          2.39554         -4.05094
             -165              100              320        -0.396176          0.23697         -14.9908           15.394          1.54603         -4.36293
             -165              100              325        -0.343358          0.29045         -11.5891          18.0105         0.664847         -4.50289
             -165              100              330        -0.284333         0.333665         -7.75497          19.8851        -0.214347         -4.47036
             -165              100              335        -0.220822         0.366133         -3.64545          20.9485         -1.05877          -4.2713
             -165              100              340        -0.154531         0.387616          0.57255          21.1643         -1.83775         -3.91776
             -165              100              345       -0.0871335         0.398107          4.72888          20.5305         -2.52382         -3.42729
             -165              100              350       -0.0202491         0.397817          8.65716          19.0794         -3.09369         -2.82215
             -165              100              355        0.0445751         0.387156          12.2014          16.8759         -3.52902         -2.12839
             -165              100              360          0.10588         0.366727           15.222          14.0149           -3.817         -1.37475
             -165              100              365          0.16231         0.337309          17.6019           10.617         -3.95074        -0.591562
             -165              100              370         0.212631         0.299845          19.2505          6.82387         -3.92937           0.1905
             -165              100              375          0.25575         0.255436          20.1075          2.79181         -3.75798         0.941549
             -165              100              380         0.290731          0.20532          20.1451         -1.31418         -3.44725          1.63363
             -165              100              385         0.316818         0.150861          19.3689         -5.32738         -3.01296          2.24175
             -165              100              390         0.333454        0.0935201          17.8173         -9.08608         -2.47524          2.74477
             -165              100              395         0.340302        0.0348427            15.56         -12.4401         -1.85773          3.12612
             -165              100              400         0.337262       -0.0235849          12.6949          -15.257         -1.18655          3.37437
             -165              100              405         0.324482       -0.0801616          9.34352         -17.4269        -0.489262          3.48354
             -165              100              410         0.302371        -0.133313          5.64651         -18.8674         0.206243          3.45319
             -165              100              415         0.271599        -0.181534          1.75726         -19.5262         0.872833          3.28836
             -165              100              420          0.23309        -0.223435         -2.16413         -19.3835          1.48518          2.99921
             -165              100              425         0.188009        -0.257786          -5.9576         -18.4522          2.02073          2.60054
             -165              100              430         0.137732        -0.283562         -9.46957         -16.7774          2.46047          2.11105
             -165              100              435        0.0838214        -0.299981         -12.5592         -14.4341          2.78968           1.5526
             -165              100              440        0.0279786         -0.30654         -15.1042         -11.5241          2.99834         0.949191
             -165              100              445       -0.0280082        -0.303043         -17.0053         -8.17177          3.08148         0.326025
             -165              100              450       -0.0823163        -0.289618         -18.1907         -4.51831          3.03921        -0.291553
             -165              100              455        -0.133155        -0.266722         -18.6183        -0.716278          2.87665        -0.879055
             -165              100              460        -0.178827        -0.235136         -18.2778          3.07693          2.60358          -1.4138
             -165              100              465        -0.217787        -0.195953           -17.19          6.70555          2.23396          -1.8758
             -165              100              470        -0.248708        -0.150536         -15.4067          10.0219          1.78527         -2.24848
             -165              100              475        -0.270532        -0.100482         -13.0077          12.8924          1.27774         -2.51926
             -165              100              480        -0.282515       -0.0475692         -10.0973          15.2028         0.733444            -2.68
             -165              100              485        -0.284263       0.00630699         -6.80041           16.863         0.175411         -2.72721
             -165              100              490        -0.275752         0.059203         -3.25647          17.8104        -0.373355         -2.66206
             -165              100              495        -0.257333           0.1092         0.385893          18.0125        -0.890798         -2.49027
             -165              100              500        -0.229731         0.154477          3.97528          17.4676         -1.35669         -2.22175
             -160              100                0        -0.236733         -22.3146          56.4341          76.4283          2.66269         -3.46953
             -160              100                5        -0.258756         -21.6656          56.2344          74.5075          3.23968          6.36327
             -160              100               10        -0.323715         -20.4487          55.9977          70.0604          3.89882          15.2066
             -160              100               15         -0.41797         -18.8605          55.5334          63.6723          4.73381          21.9499
             -160              100               20        -0.529949         -17.0477          54.9316          56.1101          5.67519          27.4227
             -160              100               25        -0.637444         -15.2838           53.918          48.3426          6.79167          30.8463
             -160              100               30        -0.742679         -13.5447           52.697          40.4716           7.9964          33.2372
             -160              100               35        -0.828565         -12.0087          50.9809          33.1819          9.31097          34.2866
             -160              100               40        -0.906426         -10.5569          49.0593          26.1334          10.6711          34.7796
             -160              100               45        -0.962258         -9.31692          46.6262          19.8688          12.0745          34.5232
             -160              100               50          -1.0107         -8.14798          44.0214          13.8673          13.4923          34.0153
             -160              100               55         -1.03957         -7.15358          40.9313          8.63064          14.9003          33.1265
             -160              100               60         -1.06326         -6.20541          37.7127          3.59661          16.3057          32.1368
             -160              100               65         -1.07157         -5.38947          34.0636        -0.750953          17.6617          30.9725
             -160              100               70         -1.07679         -4.60015           30.328         -4.96037          19.0078          29.7731
             -160              100               75         -1.07114         -3.90723          26.2388         -8.56589          20.2756          28.5116
             -160              100               80         -1.06393         -3.22816          22.0989         -12.0846          21.5323          27.2412
             -160              100               85         -1.05016         -2.61701          17.7006         -15.0743          22.6909          25.9717
             -160              100               90          -1.0358         -2.01207          13.2785         -18.0156          23.8406          24.7024
             -160              100               95         -1.01891         -1.45201           8.7083         -20.4982          18.5301          18.0218
             -160              100              100         -1.00191        -0.893904          4.13157         -22.9607          12.9373          11.1046
             -160              100              105         -1.10783         -0.69862        -0.603087         -23.3005          7.33207          4.28375
             -160              100              110         -1.17934        -0.492449          -5.2901         -22.6803          7.93121          2.87957
             -160              100              115         -1.21544        -0.281393          -9.7404         -21.1309          8.25983          1.39891
             -160              100              120         -1.21618       -0.0714931         -13.7755         -18.7206          8.31091         -0.10626
             -160              100              125         -1.18271         0.131372         -17.2345         -15.5513          8.08705         -1.58406
             -160              100              130         -1.11718         0.321672         -19.9807         -11.7552          7.60032         -2.98445
             -160              100              135         -1.02266         0.494403         -21.9067         -7.48872          6.87163         -4.26093
             -160              100              140        -0.903003         0.645233         -22.9385         -2.92654          5.92991         -5.37208
             -160              100              145        -0.762719         0.770638         -23.0386          1.74588          4.81097         -6.28294
             -160              100              150        -0.606795         0.867992          -22.207          6.33957          3.55612         -6.96613
             -160              100              155        -0.440517         0.935628         -20.4809          10.6697          2.21064         -7.40264
             -160              100              160        -0.269291         0.972866         -17.9336          14.5629         0.822145         -7.58235
             -160              100              165       -0.0984481             0.98         -14.6707          17.8642        -0.561158         -7.50427
             -160              100              170        0.0669244         0.958247          -10.826          20.4432         -1.89214         -7.17636
             -160              100              175         0.222144         0.909675         -6.55608          22.1991          -3.1264         -6.61511
             -160              100              180         0.363074         0.837093         -2.03368          23.0643         -4.22374         -5.84481
             -160              100              185         0.486238         0.743918          2.55911          23.0075         -5.14956         -4.89653
             -160              100              190         0.588898         0.634037          7.03824          22.0345         -5.87589         -3.80691
             -160              100              195         0.669109         0.511639          11.2251          20.1875         -6.38232         -2.61678
             -160              100              200         0.725741         0.381069          14.9535          17.5436         -6.65649         -1.36961
             -160              100              205         0.758463         0.246669          18.0766          14.2116         -6.69447        -0.109946
             -160              100              210         0.767704          0.11263          20.4722           10.327         -6.50063          1.11817
             -160              100              215         0.754587       -0.0171346           22.048          6.04708         -6.08739          2.27278
             -160              100              220         0.720847        -0.139097          22.7445          1.54395         -5.47459          3.31541
             -160              100              225         0.668725        -0.250202           22.538         -3.00205         -4.68866          4.21237
             -160              100              230         0.600859        -0.347935          21.4406         -7.40971         -3.76153          4.93589
             -160              100              235         0.520164        -0.430353          19.5002         -11.5042         -2.72941          5.46492
             -160              100              240         0.429724        -0.496105          16.7979          -15.124         -1.63137          5.78581
             -160              100              245         0.332674        -0.544419           13.445         -18.1273        -0.507974          5.89258
             -160              100              250         0.232102        -0.575077            9.578         -20.3976          0.60027          5.78701
             -160              100              255         0.130965        -0.588375          5.35331         -21.8483          1.65432          5.47842
             -160              100              260        0.0320082        -0.585058         0.940851         -22.4257          2.61799          4.98316
             -160              100              265        -0.062288        -0.566265         -3.48282         -22.1115          3.45915           4.3239
             -160              100              270        -0.149757        -0.533453         -7.74163         -20.9229          4.15083          3.52866
             -160              100              275        -0.228568        -0.488328          -11.667          -18.912          4.67207          2.62971
             -160              100              280        -0.297241         -0.43278         -15.1045         -16.1635          5.00856          1.66231
             -160              100              285        -0.354651         -0.36881         -17.9201         -12.7911          5.15302         0.663362
             -160              100              290        -0.400013        -0.298482         -20.0053         -8.93289          5.10529        -0.329957
             -160              100              295        -0.432714        -0.223807         -21.2709          -4.7414          4.86999         -1.28056
             -160              100              300        -0.452758        -0.146917           -21.68        -0.394273          4.46313         -2.15486
             -160              100              305        -0.460288       -0.0697644         -21.2224          3.93346           3.9044         -2.92282
             -160              100              310        -0.455709        0.0058008         -19.9229          8.06869          3.21859         -3.55905
             -160              100              315         -0.43959        0.0780193         -17.8359          11.8431          2.43417         -4.04268
             -160              100              320        -0.412836         0.145347         -15.0564          15.1107          1.58377          -4.3609
             -160              100              325        -0.376468         0.206376         -11.7013          17.7445         0.700845         -4.50655
             -160              100              330        -0.331659          0.25988         -7.90989           19.644        -0.180778         -4.47907
             -160              100              335        -0.279722         0.304816         -3.83801          20.7391         -1.02817         -4.28439
             -160              100              340        -0.222083         0.340342         0.348428          20.9924         -1.81051         -3.93454
             -160              100              345        -0.160265         0.365817          4.48013          20.4009         -2.50021         -3.44707
             -160              100              350       -0.0958621         0.380829          8.39137          18.9955         -3.07388         -2.84429
             -160              100              355       -0.0305179          0.38519          11.9266          16.8399         -3.51307         -2.15227
             -160              100              360        0.0341068          0.37895          14.9465          14.0276         -3.80491         -1.39981
             -160              100              365        0.0963596           0.3624           17.334          10.6777         -3.94246        -0.617275
             -160              100              370         0.154633         0.336082          18.9981           6.9305         -3.92482         0.164604
             -160              100              375         0.207405         0.300778          19.8783          2.94094         -3.75703         0.915905
             -160              100              380         0.253271         0.257511          19.9459         -1.12725         -3.44977          1.60864
             -160              100              385          0.29099         0.207522          19.2058          -5.1085          -3.0188           2.2178
             -160              100              390         0.319521         0.152252          17.6952         -8.84211         -2.48424          2.72221
             -160              100              395         0.338064        0.0933119          15.4828         -12.1787         -1.86968          3.10531
             -160              100              400         0.346092        0.0324405          12.6648         -14.9863         -1.20123          3.35566
             -160              100              405         0.343376       -0.0285374          9.36151         -17.1556        -0.506406          3.46725
             -160              100              410         0.330007        -0.087763            5.712          -18.604         0.186934          3.43966
             -160              100              415         0.306408        -0.143404          1.86819         -19.2793         0.851714          3.27788
             -160              100              420         0.273327        -0.193712         -2.01132         -19.1611          1.46267          2.99205
             -160              100              425         0.231828        -0.237083         -5.76782         -18.2615          1.99727          2.59691
             -160              100              430         0.183266        -0.272117         -9.24897         -16.6246          2.43661          2.11113
             -160              100              435          0.12925        -0.297671          -12.315         -14.3244          2.76598          1.55646
             -160              100              440        0.0715893        -0.312908         -14.8444         -11.4613           2.9754          0.95684
             -160              100              445        0.0122431        -0.317332         -16.7387           -8.158          3.05993         0.337352
             -160              100              450       -0.0467512        -0.310819         -17.9261         -4.55412          3.01967        -0.276764
             -160              100              455        -0.103349        -0.293625         -18.3648        -0.800562          2.85972         -0.86113
             -160              100              460        -0.155575        -0.266386         -18.0439          2.94695          2.58983         -1.39319
             -160              100              465        -0.201592        -0.230108         -16.9839          6.53428          2.22387         -1.85305
             -160              100              470        -0.239779        -0.186127         -15.2355          9.81517          1.77924         -2.22422
             -160              100              475        -0.268792        -0.136068         -12.8774          12.6573          1.27603         -2.49424
             -160              100              480         -0.28762       -0.0817907         -10.0125          14.9476         0.736212         -2.65499
             -160              100              485        -0.295627       -0.0253154         -6.76419          16.5966         0.182649         -2.70302
             -160              100              490        -0.292584        0.0312485         -3.27015          17.5422        -0.361808          -2.6395
             -160              100              495         -0.27868        0.0857848         0.322747          17.7521        -0.875261         -2.47013
             -160              100              500        -0.254518         0.136254          3.86488          17.2243         -1.33763         -2.20475
             -155              100                0         0.343268         -12.9464          56.4976          82.9216           2.6927         -3.48065
             -155              100                5         0.319203         -12.5607          56.3157          80.6263           3.2258          6.94788
             -155              100               10         0.268817         -11.8452          56.1211          75.4811            3.851          16.2494
             -155              100               15         0.200282         -10.9334          55.7055          68.3363          4.66927          23.2287
             -155              100               20         0.120768         -9.90302          55.1562          59.9817          5.60434           28.803
             -155              100               25        0.0418949         -8.91284          54.1861          51.5602          6.72561          32.2031
             -155              100               30       -0.0366553         -7.94294          53.0037          43.1049          7.94069          34.5075
             -155              100               35        -0.106902         -7.08933          51.3153          35.3699          9.26937          35.4442
             -155              100               40        -0.173705         -6.28397           49.417          27.9337          10.6452          35.8135
             -155              100               45        -0.231008         -5.59289          46.9985          21.3776          12.0644          35.4468
             -155              100               50        -0.285122         -4.94018          44.4055          15.1169          13.4983          34.8331
             -155              100               55        -0.331023         -4.37842           41.321           9.6811          14.9216          33.8601
             -155              100               60         -0.37475         -3.84075          38.1063          4.46384           16.342           32.792
             -155              100               65        -0.412259          -3.3704          34.4571       -0.0302749          17.7122          31.5689
             -155              100               70        -0.448518         -2.91359          30.7203         -4.37886          19.0722          30.3146
             -155              100               75        -0.480618         -2.50516          26.6272         -8.10101          20.3536          29.0138
             -155              100               80        -0.512122         -2.10369           22.483         -11.7331          21.6236          27.7063
             -155              100               85        -0.541329         -1.73617          18.0785         -14.8224          22.7955          26.4121
             -155              100               90        -0.570327         -1.37174          13.6502         -17.8619          23.9585          25.1192
             -155              100               95        -0.598704         -1.02997          9.07285         -20.4347          18.6262          18.3296
             -155              100              100        -0.627054        -0.689178          4.48898         -22.9871          13.0099          11.2997
             -155              100              105        -0.722266        -0.565979        -0.261916         -23.3926          7.38186          4.37261
             -155              100              110        -0.794986        -0.430532          -4.9762         -22.8333          7.99298          2.95779
             -155              100              115        -0.843618        -0.286883         -9.46375         -21.3383          8.33181          1.46489
             -155              100              120        -0.867331        -0.139271         -13.5447         -18.9742          8.39106       -0.0538298
             -155              100              125        -0.866062       0.00800947         -17.0565         -15.8416          8.17313         -1.54616
             -155              100              130        -0.840506         0.150763         -19.8607         -12.0718           7.6899         -2.96167
             -155              100              135        -0.792079          0.28501         -21.8478         -7.82059          6.96223         -4.25348
