#
#"Time / ns"	"default [Real Part]"
#---------------------------------
0.90643364191055	0.99458456039429
0.90880650281906	0.99304956197739
0.91117936372757	0.99132549762726
0.91355222463608	0.98941338062286
0.91592508554459	0.98731428384781
0.91829800605774	0.98502939939499
0.92067080736160	0.98256021738052
0.92304366827011	0.97990787029266
0.92541658878326	0.97707408666611
0.92778939008713	0.97406047582626
0.93016225099564	0.97086858749390
0.93253517150879	0.96750038862228
0.93490803241730	0.96395772695541
0.93728089332581	0.96024256944656
0.93965369462967	0.95635730028152
0.94202655553818	0.95230370759964
0.94439947605133	0.94808417558670
0.94677233695984	0.94370114803314
0.94914519786835	0.93915706872940
0.95151805877686	0.93445438146591
0.95389097929001	0.92959576845169
0.95626372098923	0.92458409070969
0.95863664150238	0.91942167282104
0.96100950241089	0.91411161422729
0.96338236331940	0.90865677595139
0.96575522422791	0.90306007862091
0.96812814474106	0.89732456207275
0.97050088644028	0.89145368337631
0.97287380695343	0.88544988632202
0.97524666786194	0.87931680679321
0.97761952877045	0.87305760383606
0.97999244928360	0.86667561531067
0.98236531019211	0.86017417907715
0.98473817110062	0.85355669260025
0.98711097240448	0.84682691097260
0.98948383331299	0.83998769521713
0.99185669422150	0.83304286003113
0.99422961473465	0.82599592208862
0.99660247564316	0.81885051727295
0.99897533655167	0.81161016225815
1.0013482570648	0.80427861213684
1.0037209987640	0.79685968160629
1.0060938596725	0.78935647010803
1.0084667205811	0.78177297115326
1.0108395814896	0.77411282062531
1.0132125616074	0.76637977361679
1.0155854225159	0.75857746601105
1.0179581642151	0.75071001052856
1.0203310251236	0.74278038740158
1.0227038860321	0.73479259014130
1.0250767469406	0.72675043344498
1.0274497270584	0.71865749359131
1.0298225879669	0.71051746606827
1.0321954488754	0.70233404636383
1.0345681905746	0.69411122798920
1.0369410514832	0.68585187196732
1.0393139123917	0.67755997180939
1.0416868925095	0.66923904418945
1.0440597534180	0.66089272499084
1.0464326143265	0.65252453088760
1.0488054752350	0.64413785934448
1.0511782169342	0.63573664426804
1.0535510778427	0.62732350826263
1.0559240579605	0.61890214681625
1.0582969188690	0.61047601699829
1.0606697797775	0.60204833745956
1.0630426406860	0.59362238645554
1.0654153823853	0.58520174026489
1.0677882432938	0.57678878307343
1.0701612234116	0.56838697195053
1.0725340843201	0.55999946594238
1.0749069452286	0.55162924528122
1.0772798061371	0.54327917098999
1.0796526670456	0.53495222330093
1.0820255279541	0.52665162086487
1.0843983888626	0.51837933063507
1.0867712497711	0.51013845205307
1.0891441106796	0.50193166732788
1.0915169715881	0.49376156926155
1.0938898324966	0.48563069105148
1.0962626934052	0.47754150629044
1.0986355543137	0.46949675679207
1.1010084152222	0.46149808168411
1.1033812761307	0.45354807376862
1.1057541370392	0.44564896821976
1.1081269979477	0.43780291080475
1.1104998588562	0.43001195788383
1.1128727197647	0.42227846384048
1.1152455806732	0.41460365056992
1.1176184415817	0.40698972344398
1.1199913024902	0.39943850040436
1.1223641633987	0.39195170998573
1.1247370243073	0.38453099131584
1.1271100044250	0.37717792391777
1.1294827461243	0.36989438533783
1.1318556070328	0.36268115043640
1.1342284679413	0.35553988814354
1.1366013288498	0.34847199916840
1.1389741897583	0.34147864580154
1.1413471698761	0.33456104993820
1.1437200307846	0.32772031426430
1.1460927724838	0.32095777988434
1.1484656333923	0.31427380442619
1.1508384943008	0.30766960978508
1.1532114744186	0.30114603042603
1.1555843353271	0.29470390081406
1.1579571962357	0.28834387660027
1.1603299379349	0.28206697106361
1.1627027988434	0.27587312459946
1.1650756597519	0.26976320147514
1.1674486398697	0.26373767852783
1.1698215007782	0.25779697299004
1.1721943616867	0.25194141268730
1.1745672225952	0.24617132544518
1.1769399642944	0.24048723280430
1.1793128252029	0.23488876223564
1.1816858053207	0.22937633097172
1.1840586662292	0.22395001351833
1.1864315271378	0.21860986948013
1.1888043880463	0.21335585415363
1.1911772489548	0.20818792283535
1.1935499906540	0.20310617983341
1.1959229707718	0.19810999929905
1.1982958316803	0.19319941103458
1.2006686925888	0.18837417662144
1.2030415534973	0.18363399803638
1.2054144144058	0.17897853255272
1.2077871561050	0.17440761625767
1.2101601362228	0.16992044448853
1.2125329971313	0.16551673412323
1.2149058580399	0.16119603812695
1.2172787189484	0.15695783495903
1.2196515798569	0.15280154347420
1.2220244407654	0.14872659742832
1.2243973016739	0.14473254978657
1.2267701625824	0.14081840217113
1.2291430234909	0.13698366284370
1.2315158843994	0.13322761654854
1.2338887453079	0.12954956293106
1.2362616062164	0.12594871222973
1.2386344671249	0.12242447584867
1.2410073280334	0.11897572129965
1.2433801889420	0.11560180038214
1.2457530498505	0.11230187118053
1.2481259107590	0.10907507687807
1.2504987716675	0.10592054575682
1.2528717517853	0.10283739119768
1.2552444934845	0.099824845790863
1.2576173543930	0.096881709992886
1.2599902153015	0.094007194042206
1.2623630762100	0.091200351715088
1.2647359371185	0.088460244238377
1.2671089172363	0.085785888135433
1.2694817781448	0.083176329731941
1.2718545198441	0.080630697309971
1.2742273807526	0.078147768974304
1.2766002416611	0.075726680457592
1.2789731025696	0.073366433382034
1.2813460826874	0.071066029369831
1.2837189435959	0.068824462592602
1.2860916852951	0.066640831530094
1.2884645462036	0.064513929188251
1.2908374071121	0.062442850321531
1.2932102680206	0.060426592826843
1.2955832481384	0.058464150875807
1.2979561090469	0.056554518640041
1.3003289699554	0.054696701467037
1.3027017116547	0.052889786660671
1.3050745725632	0.051132608205080
1.3074474334717	0.049424264580011
1.3098204135895	0.047763772308826
1.3121932744980	0.046150159090757
1.3145661354065	0.044582448899746
1.3169389963150	0.043059680610895
1.3193117380142	0.041580960154533
1.3216845989227	0.040145207196474
1.3240575790405	0.038751546293497
1.3264304399490	0.037399042397738
1.3288033008575	0.036086779087782
1.3311761617661	0.034813836216927
1.3335489034653	0.033579368144274
1.3359217643738	0.032382369041443
1.3382947444916	0.031222008168697
1.3406676054001	0.030097413808107
1.3430404663086	0.029007727280259
1.3454133272171	0.027952095493674
1.3477861881256	0.026929678395391
1.3501589298248	0.025939697399735
1.3525319099426	0.024981241673231
1.3549047708511	0.024053554981947
1.3572776317596	0.023155847564340
1.3596504926682	0.022287340834737
1.3620233535767	0.021447267383337
1.3643962144852	0.020634872838855
1.3667690753937	0.019849456846714
1.3691419363022	0.019090212881565
1.3715147972107	0.018356466665864
1.3738876581192	0.017647514119744
1.3762605190277	0.016962666064501
1.3786333799362	0.016301250085235
1.3810062408447	0.015662627294660
1.3833791017532	0.015046089887619
1.3857519626617	0.014451031573117
1.3881248235703	0.013876828365028
1.3904976844788	0.013322867453098
1.3928705453873	0.012788551859558
1.3952435255051	0.012273294851184
1.3976162672043	0.011776546947658
1.3999891281128	0.011297699995339
1.4023619890213	0.010836232453585
1.4047348499298	0.010391606949270
1.4071077108383	0.0099633010104299
1.4094806909561	0.0095508042722940
1.4118535518646	0.0091536175459623
1.4142262935638	0.0087712733075023
1.4165991544724	0.0084032593294978
1.4189720153809	0.0080491323024035
1.4213448762894	0.0077084405347705
1.4237178564072	0.0073807435110211
1.4260907173157	0.0070656128227711
1.4284634590149	0.0067626456730068
1.4308363199234	0.0064714062027633
1.4332091808319	0.0061915139667690
1.4355820417404	0.0059225833974779
1.4379550218582	0.0056642405688763
1.4403278827667	0.0054161204025149
1.4427007436752	0.0051778694614768
1.4450734853745	0.0049491538666189
1.4474463462830	0.0047296178527176
1.4498192071915	0.0045189470984042
1.4521921873093	0.0043168272823095
1.4545650482178	0.0041229510679841
1.4569379091263	0.0039370222948492
1.4593107700348	0.0037587522529066
1.4616835117340	0.0035878692287952
1.4640563726425	0.0034240866079926
1.4664293527603	0.0032671496737748
1.4688022136688	0.0031168037094176
1.4711750745773	0.0029728023800999
1.4735479354858	0.0028349065687507
1.4759206771851	0.0027028913609684
1.4782936573029	0.0025765206664801
1.4806665182114	0.0024555840063840
1.4830393791199	0.0023398720659316
1.4854122400284	0.0022291822824627
1.4877851009369	0.0021233188454062
1.4901579618454	0.0020220924634486
1.4925308227539	0.0019253243226558
1.4949036836624	0.0018328290898353
1.4972765445709	0.0017444406403229
1.4996494054794	0.0016599941300228
1.5020222663879	0.0015793307684362
1.5043951272964	0.0015022967709228
1.5067679882050	0.0014287445228547
1.5091408491135	0.0013585340930149
1.5115137100220	0.0012915215920657
1.5138865709305	0.0012275775661692
1.5162594318390	0.0011665741913021
1.5186322927475	0.0011083881836385
1.5210051536560	0.0010529011487961
1.5233780145645	0.0010000012116507
1.5257508754730	0.00094957341207191
1.5281237363815	0.00090151448966935
1.5304965972900	0.00085572263924405
1.5328694581985	0.00081209989730269
1.5352423191071	0.00077055220026523
1.5376152992249	0.00073098897701129
1.5399880409241	0.00069332489510998
1.5423609018326	0.00065747293410823
1.5447337627411	0.00062335445545614
1.5471066236496	0.00059089245041832
1.5494796037674	0.00056001276243478
1.5518524646759	0.00053064437815920
1.5542252063751	0.00050272035878152
1.5565980672836	0.00047617263044231
1.5589709281921	0.00045093978405930
1.5613437891006	0.00042696157470345
1.5637167692184	0.00040418034768663
1.5660896301270	0.00038254077662714
1.5684624910355	0.00036198989255354
1.5708352327347	0.00034247778239660
1.5732080936432	0.00032395403832197
1.5755809545517	0.00030637305462733
1.5779539346695	0.00028969021514058
1.5803267955780	0.00027386294095777
1.5826996564865	0.00025885042850859
1.5850725173950	0.00024461362045258
1.5874452590942	0.00023111581685953
1.5898181200027	0.00021832009952050
1.5921911001205	0.00020619299903046
1.5945639610291	0.00019470191909932
1.5969368219376	0.00018381574773230
1.5993096828461	0.00017350475536659
1.6016824245453	0.00016374095866922
1.6040552854538	0.00015449637430720
1.6064282655716	0.00014574556553271
1.6088011264801	0.00013746388140135
1.6111739873886	0.00012962774781045
1.6135468482971	0.00012221472570673
1.6159197092056	0.00011520337284310
1.6182924509048	0.00010857360030059
1.6206654310226	0.00010230531916022
1.6230382919312	9.6380317700095e-05
1.6254111528397	9.0780929895118e-05
1.6277840137482	8.5490341007244e-05
1.6301568746567	8.0492543929722e-05
1.6325297355652	7.5772280979436e-05
1.6349025964737	7.1315262175631e-05
1.6372754573822	6.7107263021171e-05
1.6396483182907	6.3135361415334e-05
1.6420211791992	5.9387086366769e-05
1.6443940401077	5.5850552598713e-05
1.6467669010162	5.2514486014843e-05
1.6491397619247	4.9368296458852e-05
1.6515126228333	4.6401502913795e-05
1.6538854837418	4.3604581151158e-05
1.6562583446503	4.0968337998493e-05
1.6586312055588	3.8484045944642e-05
1.6610040664673	3.6143421311863e-05
1.6633770465851	3.3938598789973e-05
1.6657497882843	3.1862218747847e-05
1.6681226491928	2.9907008865848e-05
1.6704955101013	2.8066360755474e-05
1.6728683710098	2.6333911591792e-05
1.6752412319183	2.4703631424927e-05
1.6776142120361	2.3169803171186e-05
1.6799870729446	2.1727015337092e-05
1.6823598146439	2.0370196580188e-05
1.6847326755524	1.9094366507488e-05
1.6871055364609	1.7894988559419e-05
1.6894783973694	1.6767709894339e-05
1.6918513774872	1.5708408682258e-05
1.6942242383957	1.4713188647875e-05
1.6965969800949	1.3778403626930e-05
1.6989698410034	1.2900478395750e-05
1.7013427019119	1.2076159691787e-05
1.7037155628204	1.1302332495688e-05
1.7060885429382	1.0576048225630e-05
1.7084614038467	9.8945247373194e-06
1.7108342647552	9.2551308625843e-06
1.7132070064545	8.6554118752247e-06
1.7155798673630	8.0929657997331e-06
1.7179527282715	7.5656075750885e-06
1.7203257083893	7.0712480919610e-06
1.7226985692978	6.6079151110898e-06
1.7250714302063	6.1737496253045e-06
1.7274442911148	5.7669967645779e-06
1.7298170328140	5.3860198931943e-06
1.7321898937225	5.0292237574467e-06
1.7345628738403	4.6951568037912e-06
1.7369357347488	4.3824343265442e-06
1.7393085956573	4.0897507460613e-06
1.7416814565659	3.8158777897479e-06
1.7440541982651	3.5596688121586e-06
1.7464270591736	3.3200108191522e-06
1.7488000392914	3.0958901788836e-06
1.7511729001999	2.8863416901004e-06
1.7535457611084	2.6904572223430e-06
1.7559186220169	2.5073823053390e-06
1.7582914829254	2.3363140826405e-06
1.7606642246246	2.1765038127342e-06
1.7630372047424	2.0272270830901e-06
1.7654100656509	1.8878238279285e-06
1.7677829265594	1.7576674053998e-06
1.7701557874680	1.6361688039979e-06
1.7725286483765	1.5227745961965e-06
1.7749015092850	1.4169655742080e-06
1.7772743701935	1.3182585689719e-06
