           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
             -200              100              210        -0.575751        0.0857425         -12.9411         -11.1944          2.97924         0.328153
             -200              100              215        -0.505492         0.246117         -15.9157          -6.4941          2.93758        -0.609539
             -200              100              220        -0.393549         0.372286         -17.2081         -1.05879          2.59805         -1.48535
             -200              100              225        -0.254703         0.455868         -16.7116          4.49752          2.00471         -2.20942
             -200              100              230        -0.102903         0.494618          -14.533          9.65003          1.22081         -2.72345
             -200              100              235        0.0471627         0.483534         -10.7313          13.7509         0.312989         -2.94799
             -200              100              240         0.183473         0.432903         -5.87051          16.5284        -0.619021          -2.8993
             -200              100              245         0.292945         0.345334        -0.331309          17.5051         -1.48258         -2.54818
             -200              100              250         0.369713         0.234096          5.24556          16.7089          -2.1955         -1.95526
             -200              100              255         0.409244         0.109387           10.324          14.1807         -2.69062         -1.17231
             -200              100              260         0.408707       -0.0165782          14.2953          10.1123         -2.90404        -0.276119
             -200              100              265         0.374571        -0.133812          16.8971          5.03274         -2.84663         0.641469
             -200              100              270         0.307387        -0.230428          17.6047        -0.638112         -2.48365          1.48265
             -200              100              275         0.219029        -0.302083          16.5783         -6.24386         -1.89146           2.1748
             -200              100              280         0.116534        -0.342692           13.786         -11.2225         -1.11124          2.64226
             -200              100              285        0.0102396        -0.350723          9.53952         -15.0188        -0.228618          2.83783
             -200              100              290       -0.0913403        -0.329334          4.31751          -17.349          0.67079          2.76272
             -200              100              295        -0.178184         -0.27864         -1.40216         -17.7339          1.48761          2.39136
             -200              100              300        -0.246061        -0.208159         -6.98843         -16.3916          2.15606          1.80117
             -200              100              305        -0.288132         -0.12276         -11.8399         -13.2564          2.59299          1.02829
             -200              100              310        -0.303575       -0.0315718         -15.4704         -8.76416          2.76822         0.165279
             -200              100              315        -0.292711        0.0580468         -17.5407         -3.35071           2.6702        -0.707155
             -200              100              320        -0.256042         0.137718         -17.6888          2.43093          2.29229         -1.49263
             -200              100              325        -0.200356         0.202862         -16.1109          7.99101          1.70292         -2.12974
             -200              100              330        -0.128901         0.246231         -12.7271          12.6728         0.937542          -2.5298
             -200              100              335       -0.0500422         0.267385         -8.08027          16.0775        0.0940742         -2.68013
             -200              100              340          0.03002         0.264503         -2.56333           17.807        -0.750393         -2.55731
             -200              100              345         0.103954         0.238427          3.21869          17.6307         -1.50373         -2.17304
             -200              100              350         0.166957         0.193819          8.71132          15.7208         -2.10735          -1.5861
             -200              100              355          0.21168         0.132768          13.2159          12.0197            -2.47        -0.833912
             -200              100              360         0.237647        0.0631594          16.4191          7.15602         -2.59371       -0.0154862
             -200              100              365         0.241401      -0.00980173          17.8584          1.50485         -2.44481         0.794272
             -200              100              370         0.224066       -0.0793302          17.4346         -4.28572         -2.05229          1.50955
             -200              100              375         0.188218        -0.140226          15.2446         -9.66461          -1.4627          2.06899
             -200              100              380         0.136017        -0.186037          11.3641         -13.9619        -0.726012          2.39606
             -200              100              385         0.074021        -0.215275          6.37372         -16.8922        0.0688233          2.49112
             -200              100              390       0.00681235        -0.223531         0.669957         -17.9525         0.844335          2.31685
             -200              100              395       -0.0590651        -0.212345         -5.07861         -17.1887          1.52216          1.91805
             -200              100              400        -0.118249        -0.182583         -10.3148          -14.632          2.03738          1.33022
             -200              100              405        -0.164899        -0.136751         -14.4176         -10.4977          2.32835         0.613711
             -200              100              410        -0.196789       -0.0803156         -17.1156         -5.32501          2.39352        -0.152321
             -200              100              415        -0.208672       -0.0173937         -17.8651         0.450391          2.19278        -0.887974
             -200              100              420        -0.202517        0.0455188         -16.8498          6.15398          1.78548         -1.52413
             -200              100              425        -0.177688         0.103008         -14.0284          11.2079          1.19784         -1.99211
             -200              100              430        -0.137122         0.149708         -9.73829          15.0562         0.498909         -2.24584
             -200              100              435       -0.0851822         0.182576         -4.46127          17.4042        -0.239883         -2.27678
             -200              100              440       -0.0259478         0.196745          1.30488          17.7863        -0.937894         -2.05738
             -200              100              445        0.0344168         0.193708          6.92591          16.4244         -1.53375         -1.64528
             -200              100              450        0.0904058         0.171939          11.7867          13.2554         -1.95508         -1.06353
             -200              100              455         0.137022         0.134985          15.4101          8.74023         -2.17133        -0.387295
             -200              100              460         0.170435        0.0861837          17.4495          3.31499         -2.16547         0.318348
             -200              100              465         0.186521        0.0299348          17.5644         -2.45217         -1.92741         0.975026
             -200              100              470         0.186007       -0.0281186          15.9543          -7.9762         -1.50784          1.52779
             -200              100              475         0.166693       -0.0823248          12.5462         -12.5922        -0.929795          1.90158
             -200              100              480         0.132757        -0.128081          7.90322         -15.9209         -0.27305          2.08129
             -200              100              485        0.0865856        -0.160942          2.41791         -17.5621         0.401699          2.04195
             -200              100              490        0.0329219        -0.177598         -3.29707         -17.3144          1.01955           1.7896
             -200              100              495       -0.0230654        -0.178072         -8.69295         -15.3474          1.52942          1.36675
             -200              100              500       -0.0756528        -0.160086           -13.08         -11.6357          1.85764         0.800229
             -195              100                0         -7.02493         -32.6197          55.8512          12.9326          5.04304         -4.07799
             -195              100                5         -7.03934         -32.2224          55.5697          13.8596          5.69285         0.184211
             -195              100               10         -7.08069         -31.4383          55.1092          14.2533          6.34934           4.3149
             -195              100               15         -7.13764          -30.165          54.3363          13.9095           7.0413          8.04609
             -195              100               20         -7.20403         -28.5958          53.3745          13.1194          7.75472          11.5356
             -195              100               25         -7.23931         -26.7423          52.0302          11.7869          8.52623           14.424
             -195              100               30          -7.2589         -24.7456          50.4932          10.1811          9.32703          17.0096
             -195              100               35         -7.20411         -22.6744          48.5287          8.27699          10.1817          18.9734
             -195              100               40         -7.11846         -20.5725          46.3868          6.24922          11.0586          20.6794
             -195              100               45         -6.93097         -18.5309          43.7947          4.11569          11.9687          21.8425
             -195              100               50          -6.7093         -16.5095          41.0515          1.94666            12.89          22.8235
             -195              100               55         -6.37535           -14.61          37.8619        -0.196892          13.8178          23.3709
             -195              100               60         -6.01166         -12.7428          34.5542          -2.3337          14.7474          23.8035
             -195              100               65         -5.53915         -11.0086          30.8302         -4.36178          15.6578          23.9051
             -195              100               70         -5.04474         -9.30126          27.0224         -6.36799          16.5645          23.9401
             -195              100               75          -4.4559         -7.71127          22.8526         -8.21485          17.4306           23.727
             -195              100               80         -3.85348         -6.13815          18.6309         -10.0388          18.2909          23.4782
             -195              100               85         -3.18041         -4.65618          14.1227         -11.6745          19.0944          23.0414
             -195              100               90         -2.50088         -3.18253          9.58834         -13.2929          19.8928          22.5874
             -195              100               95         -1.78296         -1.77144          4.86049          -14.709          13.4621          14.8147
             -195              100              100         -1.06337        -0.363083         0.124183         -16.1163          6.71533           6.7221
             -195              100              105         -1.09356       -0.0266869         -5.01302            -15.3          2.69122          1.35331
             -195              100              110         -1.02725         0.295485         -9.66658         -12.9541          2.98911         0.441527
             -195              100              115        -0.870866         0.576261         -13.3704         -9.22994          2.99097        -0.520756
             -195              100              120        -0.640404         0.786762         -15.6306         -4.46785          2.67877         -1.43015
             -195              100              125        -0.366503         0.918518         -16.3485         0.771164          2.11073         -2.20591
             -195              100              130       -0.0733187         0.957474         -15.3112          5.98368          1.32173         -2.75994
             -195              100              135         0.208803         0.907021         -12.6547          10.5866         0.399446         -3.03713
             -195              100              140         0.457786         0.781128         -8.71118          14.1796        -0.566511         -3.02832
             -195              100              145         0.646963          0.58826         -3.76103          16.2214         -1.47718         -2.69873
             -195              100              150          0.76762         0.356479          1.58215          16.6247         -2.24518         -2.11044
             -195              100              155         0.813891         0.106937          6.82416           15.342         -2.80257         -1.31496
             -195              100              160         0.779119         -0.13528          11.3387          12.3425         -3.06587        -0.379755
             -195              100              165         0.680076        -0.350054           14.744          8.10779         -3.04169         0.590291
             -195              100              170          0.52569        -0.518957          16.6275          2.97509         -2.71445          1.50615
             -195              100              175         0.334137        -0.627817          16.7357         -2.49491         -2.11334          2.26816
             -195              100              180         0.126455        -0.675824           15.183          -7.7534         -1.31369          2.81872
             -195              100              185        -0.078282        -0.656855          11.9571         -12.2061        -0.377358          3.07958
             -195              100              190        -0.261212        -0.581112           7.4931         -15.4071         0.591224          3.04008
             -195              100              195        -0.410173         -0.46031          2.23905         -17.1068          1.50726           2.7155
             -195              100              200        -0.510216        -0.305221         -3.30009         -16.9567           2.2711          2.11095
             -195              100              205        -0.557603        -0.133779         -8.52446         -15.0369          2.80953           1.3006
             -195              100              210        -0.549426        0.0372029         -12.8351          -11.471          3.05443         0.364424
             -195              100              215        -0.496081         0.193379         -15.9005         -6.78498          3.01698        -0.598401
             -195              100              220        -0.400998         0.320984         -17.2818         -1.33479          2.67371         -1.49839
             -195              100              225        -0.277206         0.410993         -16.8633          4.26207           2.0699          -2.2434
             -195              100              230        -0.137476         0.460133         -14.7462          9.47538          1.27045         -2.77371
             -195              100              235       0.00495487         0.462426         -10.9819          13.6522         0.343545         -3.00812
             -195              100              240         0.137993         0.426402           -6.135          16.5119        -0.608713         -2.96329
             -195              100              245         0.249169         0.353258        -0.582918          17.5694         -1.49178         -2.60942
             -195              100              250         0.331787         0.254839          5.02939          16.8453         -2.22174         -2.00847
             -195              100              255         0.380617         0.140227          10.1623          14.3745         -2.73012         -1.21325
             -195              100              260         0.391795        0.0205818           14.202          10.3426         -2.95184        -0.301969
             -195              100              265         0.370389       -0.0941054          16.8784          5.27853         -2.89799         0.631784
             -195              100              270         0.315667        -0.192582          17.6602        -0.402054         -2.53317          1.48862
             -195              100              275         0.238345        -0.269552           16.701         -6.03794         -1.93503          2.19463
             -195              100              280         0.144396        -0.318499          13.9627         -11.0654         -1.14534          2.67297
             -195              100              285        0.0434111        -0.336843          9.75208         -14.9238        -0.250971          2.87568
             -195              100              290       -0.0562165        -0.326631          4.54661         -17.3232         0.661193          2.80392
             -195              100              295        -0.144936        -0.286817         -1.17963         -17.7782          1.49054          2.43166
             -195              100              300        -0.217663        -0.225962         -6.79142         -16.5007          2.17027          1.83731
             -195              100              305        -0.267271        -0.147915         -11.6868         -13.4185          2.61622          1.05731
             -195              100              310        -0.291902       -0.0613026          -15.374         -8.96355          2.79772         0.185289
             -195              100              315        -0.290973        0.0267829         -17.5089         -3.56894          2.70299        -0.697166
             -195              100              320        -0.263942         0.108201         -17.7233          2.21523          2.32513         -1.49269
             -195              100              325        -0.216789         0.177723         -16.2079          7.79627          1.73318         -2.13911
             -195              100              330        -0.151772         0.227896         -12.8762          12.5179         0.962698         -2.54685
             -195              100              335       -0.0769382         0.257269         -8.26741          15.9753           0.1125         -2.70289
             -195              100              340       0.00189146         0.263275         -2.77095          17.7665        -0.739742         -2.58344
             -195              100              345        0.0774423          0.24582          3.01036          17.6548         -1.50113         -2.20007
             -195              100              350         0.144438          0.20886           8.5203          15.8072         -2.11248         -1.61187
             -195              100              355         0.195358          0.15354          13.0611           12.159          -2.4818        -0.856229
             -195              100              360         0.228765        0.0875577          16.3135          7.33568         -2.61083       -0.0328977
             -195              100              365         0.240568        0.0156408          17.8119          1.70755         -2.46547         0.782886
             -195              100              370         0.231044       -0.0553391          17.4509         -4.07888         -2.07461          1.50469
             -195              100              375         0.202099        -0.119896          15.3221         -9.47222         -1.48487          2.07066
             -195              100              380         0.155099        -0.171312          11.4948         -13.8029        -0.746172           2.4037
             -195              100              385        0.0963975        -0.207308          6.54606         -16.7803        0.0520512          2.50386
             -195              100              390          0.03007        -0.222898         0.866837         -17.8987         0.832164          2.33334
             -195              100              395       -0.0371425        -0.218838         -4.87515         -17.1977          1.51529          1.93683
             -195              100              400       -0.0997365         -0.19536         -10.1238          -14.703           2.0361          1.34974
             -195              100              405        -0.151531        -0.154303         -14.2575         -10.6236          2.33252         0.632342
             -195              100              410        -0.189637        -0.100914         -17.0006           -5.495          2.40264        -0.135919
             -195              100              415        -0.208277       -0.0387646         -17.8071         0.253764          2.20588        -0.875116
             -195              100              420        -0.208691        0.0253519         -16.8538          5.94829          1.80145         -1.51565
             -195              100              425        -0.189629        0.0860111         -14.0943          11.0131          1.21532         -1.98858
             -195              100              430        -0.153468         0.137437          -9.8598          14.8909          0.51644          -2.2474
             -195              100              435          -0.1043         0.176055         -4.62765          17.2836        -0.223642         -2.28322
             -195              100              440       -0.0457539         0.196467          1.11058           17.723        -0.924315         -2.06802
             -195              100              445        0.0157443         0.199516            6.721          16.4242         -1.52382         -1.65924
             -195              100              450        0.0747385         0.183071          11.5918          13.3186         -1.94961         -1.07957
             -195              100              455         0.125762         0.150211          15.2434          8.86101         -2.17069        -0.404086
             -195              100              460         0.164552         0.103948          17.3271          3.48237         -2.16967         0.302181
             -195              100              465         0.186448        0.0483435          17.4987         -2.25496         -1.93605         0.960898
             -195              100              470         0.191607       -0.0107612          15.9517          -7.7668          -1.5202           1.5168
             -195              100              475         0.177216       -0.0678048          12.6073         -12.3924        -0.944745          1.89472
             -195              100              480         0.147076        -0.117665          8.02251         -15.7491        -0.289352           2.0791
             -195              100              485         0.103193         -0.15556          2.58417         -17.4354         0.385469          2.04461
             -195              100              490        0.0500958        -0.177633         -3.10019         -17.2454          1.00483          1.79687
             -195              100              495       -0.0069261        -0.183402         -8.48327         -15.3431          1.51743          1.37803
             -195              100              500       -0.0622304        -0.169989         -12.8797          -11.697          1.84953         0.814439
             -190              100                0         -5.27095         -33.4956          56.6363          20.0924           5.0487          -4.1258
             -190              100                5         -5.30563         -33.0217          56.3523          20.8732          5.65589         0.690007
             -190              100               10          -5.3805          -32.103          55.9049          20.9959          6.27874            5.328
             -190              100               15         -5.48616         -30.6499          55.1592           20.246          6.95805          9.45172
             -190              100               20         -5.61044         -28.8736          54.2331          18.9682          7.67152          13.2643
             -190              100               25         -5.71194         -26.8278          52.9232          17.1023          8.46741          16.3416
             -190              100               30         -5.80196          -24.646          51.4199          14.9399          9.30483          19.0484
             -190              100               35         -5.82213         -22.4365          49.4758          12.5012          10.2139          21.0362
             -190              100               40         -5.81335         -20.2154           47.349          9.94784          11.1526          22.7257
             -190              100               45         -5.70684         -18.1054          44.7538          7.34046          12.1332          23.8222
             -190              100               50         -5.56753         -16.0327          42.0014          4.71496           13.128          24.7196
             -190              100               55         -5.32105         -14.1239          38.7847          2.17179          14.1306          25.1687
             -190              100               60         -5.04618         -12.2586           35.445        -0.349566          15.1354          25.4991
             -190              100               65         -4.66869         -10.5577           31.674         -2.71211          16.1172          25.5045
             -190              100               70         -4.27054          -8.8898          27.8163          -5.0427          17.0944          25.4445
             -190              100               75         -3.78461         -7.36116          23.5858         -7.17449          18.0239          25.1516
             -190              100               80         -3.28606         -5.85253          19.3017         -9.27771          18.9465          24.8253
             -190              100               85         -2.72276         -4.44882          14.7248         -11.1641          19.8029          24.3295
             -190              100               90         -2.15354          -3.0547          10.1212         -13.0307          20.6532          23.8182
             -190              100               95         -1.54961         -1.72944          5.32272         -14.6766          13.9811          15.6199
             -190              100              100        -0.944159          -0.4072         0.515683         -16.3129          6.98017          7.08565
             -190              100              105        -0.994736        -0.104891         -4.70802         -15.6022          2.80467           1.4369
             -190              100              110        -0.957714         0.191193         -9.47315           -13.33          3.12096          0.48668
             -190              100              115        -0.836969         0.456416         -13.3038         -9.64111          3.12864        -0.517257
             -190              100              120        -0.644727         0.663956         -15.6928         -4.87124          2.80883         -1.46721
             -190              100              125        -0.407704         0.804132         -16.5291         0.412431           2.2221         -2.27893
             -190              100              130        -0.146319         0.862641          -15.588          5.70375          1.40463         -2.86077
             -190              100              135         0.112192         0.840207         -12.9968          10.4094         0.447568         -3.15529
             -190              100              140         0.347133         0.747562         -9.08483          14.1179        -0.555946         -3.15288
             -190              100              145         0.534108         0.590009         -4.12655          16.2769          -1.5033         -2.81734
             -190              100              150         0.663108          0.39179           1.2585          16.7872          -2.3037           -2.213
             -190              100              155         0.727123         0.171181          6.57125          15.5924         -2.88672          -1.3932
             -190              100              160         0.718002       -0.0501561          11.1792          12.6512         -3.16591        -0.427655
             -190              100              165         0.648875        -0.252867          14.6885           8.4442         -3.14802         0.575032
             -190              100              170          0.52593        -0.419767          16.6774          3.30545          -2.8169          1.52294
             -190              100              175         0.363941        -0.536547          16.8811         -2.20285         -2.20261          2.31316
             -190              100              180         0.181504        -0.600472           15.407         -7.52486         -1.38286          2.88619
             -190              100              185      -0.00507829        -0.604147          12.2338         -12.0614        -0.421265          3.16142
             -190              100              190        -0.178026        -0.554716          7.79399         -15.3562         0.574649           3.1278
             -190              100              195        -0.325316        -0.461304          2.53575         -17.1511          1.51763          2.80097
             -190              100              200        -0.432476        -0.331835           -3.037         -17.0881          2.30541          2.18611
             -190              100              205        -0.494207        -0.181832         -8.31878         -15.2395          2.86275          1.35931
             -190              100              210        -0.505983       -0.0259199         -12.7049         -11.7214           3.1198         0.402483
             -190              100              215        -0.475422         0.121939         -15.8544         -7.05927          3.08792        -0.582682
             -190              100              220        -0.403886         0.249041         -17.3213         -1.60525          2.74301         -1.50471
             -190              100              225        -0.301884         0.345736         -16.9814          4.02089           2.1313         -2.26935
             -190              100              230        -0.180407         0.407507         -14.9298          9.28465          1.31905         -2.81547
             -190              100              235       -0.0505138         0.427235         -11.2102          13.5293         0.375722         -3.06021
             -190              100              240        0.0758582         0.411004         -6.38648          16.4655        -0.594469         -3.02041
             -190              100              245         0.187315         0.358147        -0.831939          17.6019         -1.49531          -2.6656
             -190              100              250         0.276217         0.278388          4.80539          16.9511         -2.24125         -2.05879
             -190              100              255         0.336541         0.179166          9.98344          14.5421         -2.76259          -1.2536
             -190              100              260         0.363132        0.0699997          14.0842          10.5539         -2.99306        -0.329432
             -190              100              265         0.359122       -0.0393226          16.8305          5.51426          -2.9438         0.618582
             -190              100              270         0.322071         -0.13863          17.6853        -0.166179          -2.5787           1.4897
             -190              100              275         0.260928        -0.221467           16.795         -5.82254         -1.97646          2.20874
             -190              100              280         0.180118        -0.280883          14.1154         -10.8904         -1.17923          2.69777
             -190              100              285         0.088022        -0.312935          9.94784         -14.8045        -0.274948          2.90805
             -190              100              290      -0.00730378        -0.318133          4.76761         -17.2692         0.648408          2.84056
             -190              100              295       -0.0971432        -0.293863        -0.955783         -17.7936          1.48916          2.46877
             -190              100              300        -0.175353        -0.247223         -6.58398         -16.5829          2.17952          1.87183
             -190              100              305        -0.234567        -0.180572         -11.5154         -13.5586           2.6344          1.08635
             -190              100              310        -0.271525        -0.101671         -15.2535         -9.14802          2.82259         0.206857
             -190              100              315        -0.284419        -0.017107         -17.4495         -3.78068          2.73197        -0.684314
             -190              100              320        -0.271252        0.0654703           -17.73          1.99704          2.35533         -1.48897
             -190              100              325         -0.23677         0.140034         -16.2793          7.59046          1.76215         -2.14416
             -190              100              330        -0.181791         0.198983         -13.0046          12.3446         0.987975         -2.55952
             -190              100              335         -0.11377         0.239472         -8.44086          15.8494         0.132372         -2.72163
             -190              100              340       -0.0378736         0.257943          -2.9731          17.6994         -0.72653         -2.60629
             -190              100              345        0.0388397         0.252958          2.79887          17.6523         -1.49518         -2.22483
             -190              100              350         0.110511          0.22741          8.31786          15.8693          -2.1138         -1.63655
             -190              100              355         0.169518         0.181067          12.8881           12.279         -2.48976        -0.878688
             -190              100              360         0.213064         0.121218          16.1847          7.50292         -2.62442       -0.0516057
             -190              100              365         0.236233        0.0518287          17.7395           1.9058         -2.48326         0.769234
             -190              100              370         0.238059       -0.0202308          17.4414         -3.86819         -2.09495          1.49686
             -190              100              375         0.219456       -0.0891502          15.3763         -9.26811         -1.50609          2.06896
             -190              100              380         0.180612        -0.147943          11.6072         -13.6257        -0.766468          2.40793
             -190              100              385         0.127479        -0.193212          6.70676         -16.6455        0.0341147          2.51344
             -190              100              390        0.0633248        -0.219217           1.0599         -17.8197         0.817961          2.34724
             -190              100              395      -0.00492984        -0.225554         -4.66741         -17.1817          1.50574          1.95383
             -190              100              400        -0.071663        -0.211523         -9.92078         -14.7517          2.03179          1.36839
             -190              100              405        -0.130282        -0.177954         -14.0791         -10.7323           2.3336          0.65108
             -190              100              410        -0.176974        -0.129693         -16.8628         -5.65426           2.4089        -0.118481
             -190              100              415        -0.205255       -0.0694574         -17.7242        0.0601927          2.21663        -0.860438
             -190              100              420         -0.21528      -0.00437677         -16.8333          5.73779          1.81578         -1.50476
             -190              100              425        -0.204904        0.0601844         -14.1385          10.8061          1.23198         -1.98229
             -190              100              430        -0.175645         0.117924         -9.96455          14.7073         0.534049         -2.24614
